NCT Number,Title,Acronym,Status,Study Results,Conditions,Interventions,Outcome Measures,Sponsor/Collaborators,Gender,Age,Phases,Enrollment,Funded Bys,Study Type,Study Designs,Other IDs,Start Date,Primary Completion Date,Completion Date,First Posted,Results First Posted,Last Update Posted,Locations,Study Documents,URL
NCT02383940,Efficacy and Safety of Sotagliflozin in Young Adult Patients With Type 1 Diabetes Mellitus and Elevated Hemoglobin A1C,,Completed,No Results Available,Type 1 Diabetes Mellitus,Drug: Sotagliflozin|Drug: Placebo,A1C reduction|Change in bolus insulin|Change in 2-hour PPG following standardized mixed meal|Change in Continuous Glucose Monitoring area under the concentration time-curve outside target ranges|Change in Hypoglycemic events/day (≤70 mg/dL) by SMBG|Change in Total basal insulin,Sanofi|Juvenile Diabetes Research Foundation|Lexicon Pharmaceuticals,All,18 Years to 30 Years   (Adult),Phase 2,87,Industry|Other,Interventional,"Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Triple (Participant, Care Provider, Investigator)|Primary Purpose: Treatment",LX4211.1-204-T1DM|LX4211.204,Apr-15,Sep-16,Sep-16,10-Mar-15,null,26-Dec-17,"Lexicon Investigational Site, Tustin, California, United States|Lexicon Investigational Site, Aurora, Colorado, United States|Lexicon Investigational Site, New Haven, Connecticut, United States|Lexicon Investigational Site, Tampa, Florida, United States|Lexicon Investigational Site, West Palm Beach, Florida, United States|Lexicon Investigational Site, Atlanta, Georgia, United States|Lexicon Investigational Site, Roswell, Georgia, United States|Lexicon Investigational Site, Indianapolis, Indiana, United States|Lexicon Investigational Site, New Orleans, Louisiana, United States|Lexicon Investigational Site, Auburn, Maine, United States|Lexicon Investigational Site, Boston, Massachusetts, United States|Lexicon Investigational Site, Buffalo, New York, United States|Lexicon Investigational Site, Wilmington, North Carolina, United States|Lexicon Investigational Site, Austin, Texas, United States|Lexicon Investigational Site, Salt Lake City, Utah, United States",,https://ClinicalTrials.gov/show/NCT02383940
NCT02384889,DFMO in Children With Type 1 Diabetes,,Recruiting,No Results Available,Type 1 Diabetes,Drug: Difluoromethylornithine|Drug: Placebo,Number of Participants with Dose Limiting Toxicities,Indiana University,All,"12 Years to 40 Years   (Child, Adult)",Phase 1,42,Other,Interventional,"Allocation: Randomized|Intervention Model: Single Group Assignment|Masking: Triple (Participant, Care Provider, Investigator)|Primary Purpose: Treatment",1411735324,Apr-15,Dec-19,Dec-20,10-Mar-15,null,16-Aug-18,"Riley Hospital for Children, Indianapolis, Indiana, United States|Women and Children's Hospital of Buffalo, Buffalo, New York, United States|Children's Hospital of Wisconsin, Wauwatosa, Wisconsin, United States",,https://ClinicalTrials.gov/show/NCT02384889
NCT02384941,"Efficacy, Safety, and Tolerability Study of Sotagliflozin as Adjunct Therapy in Adult Patients With Type 1 Diabetes Mellitus Who Have Inadequate Glycemic Control With Insulin Therapy",inTandem1,Completed,No Results Available,Type 1 Diabetes Mellitus,Drug: Sotagliflozin|Drug: Placebo,Change from baseline of either LX4211 high dose or low dose versus placebo on glycosylated hemoglobin A1C|Change from baseline in body weight|Change from baseline in bolus insulin dose|Change from baseline in fasting plasma glucose,Sanofi|Lexicon Pharmaceuticals,All,"18 Years and older   (Adult, Older Adult)",Phase 3,793,Industry,Interventional,"Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Triple (Participant, Care Provider, Investigator)|Primary Purpose: Treatment",LX4211.1-309-T1DM,Mar-15,Sep-16,Feb-17,10-Mar-15,null,26-Dec-17,"Lexicon Investigational Site, Birmingham, Alabama, United States|Lexicon Investigational Site, Little Rock, Arkansas, United States|Lexicon Investigational Site, Escondido, California, United States|Lexicon Investigational Site, Greenbrae, California, United States|Lexicon Investigational Site, Huntington Beach, California, United States|Lexicon Investigational Site, La Jolla, California, United States|Lexicon Investigational Site, Los Angeles, California, United States|Lexicon Investigational Site, Orange, California, United States|Lexicon Investigational Site, Palm Springs, California, United States|Lexicon Investigational Site, San Mateo, California, United States|Lexicon Investigational Site, Tarzana, California, United States|Lexicon Investigational Site, Tustin, California, United States|Lexicon Investigational Site, Walnut Creek, California, United States|Lexicon Investigational Site, Aurora, Colorado, United States|Lexicon Investigational Site, Longmont, Colorado, United States|Lexicon Investigational Site, Fleming Island, Florida, United States|Lexicon Investigational Site, Jacksonville, Florida, United States|Lexicon Investigational Site, Jacksonville, Florida, United States|Lexicon Investigational Site, New Port Richey, Florida, United States|Lexicon Investigational Site, Ormond Beach, Florida, United States|Lexicon Investigational Site, West Palm Beach, Florida, United States|Lexicon Investigational Site, Atlanta, Georgia, United States|Lexicon Investigational Site, Lawrenceville, Georgia, United States|Lexicon Investigational Site, Roswell, Georgia, United States|Lexicon Investigational Site, Honolulu, Hawaii, United States|Lexicon Investigational Site, Crystal Lake, Illinois, United States|Lexicon Investigational Site, Elgin, Illinois, United States|Lexicon Investigational Site, Springfield, Illinois, United States|Lexicon Investigational Site, Topeka, Kansas, United States|Lexicon Investigational Site, Lexington, Kentucky, United States|Lexicon Investigational Site, Bangor, Maine, United States|Lexicon Investigational Site, Baltimore, Maryland, United States|Lexicon Investigational Site, Boston, Massachusetts, United States|Lexicon Investigational Site, Detroit, Michigan, United States|Lexicon Investigational Site, Chesterfield, Missouri, United States|Lexicon Investigational Site, Saint Louis, Missouri, United States|Lexicon Investigational Site, Omaha, Nebraska, United States|Lexicon Investigational Site, Henderson, Nevada, United States|Lexicon Investigational Site, Las Vegas, Nevada, United States|Lexicon Investigational Site, Albany, New York, United States|Lexicon Investigational Site, New York, New York, United States|Lexicon Investigational Site, Asheville, North Carolina, United States|Lexicon Investigational Site, Chapel Hill, North Carolina, United States|Lexicon Investigational Site, Morehead City, North Carolina, United States|Lexicon Investigational Site, Columbus, Ohio, United States|Lexicon Investigational Site, Oklahoma City, Oklahoma, United States|Lexicon Investigational Site, Portland, Oregon, United States|Lexicon Investigational Site, Greer, South Carolina, United States|Lexicon Investigational Site, Rapid City, South Dakota, United States|Lexicon Investigational Site, Chattanooga, Tennessee, United States|Lexicon Investigational Site, Chattanooga, Tennessee, United States|Lexicon Investigational Site, Memphis, Tennessee, United States|Lexicon Investigational Site, Austin, Texas, United States|Lexicon Investigational Site, Dallas, Texas, United States|Lexicon Investigational Site, Dallas, Texas, United States|Lexicon Investigational Site, Dallas, Texas, United States|Lexicon Investigational Site, Houston, Texas, United States|Lexicon Investigational Site, Houston, Texas, United States|Lexicon Investigational Site, San Antonio, Texas, United States|Lexicon Investigational Site, Schertz, Texas, United States|Lexicon Investigational Site, Chesapeake, Virginia, United States|Lexicon Investigational Site, Renton, Washington, United States|Lexicon Investigational Site, Seattle, Washington, United States|Lexicon Investigational Site, Milwaukee, Wisconsin, United States|Lexicon Investigational Site, Calgary, Alberta, Canada|Lexicon Investigational Site, Vancouver, British Columbia, Canada|Lexicon Investigational Site, Winnipeg, Manitoba, Canada|Lexicon Investigational Site, Halifax, Nova Scotia, Canada|Lexicon Investigational Site, Barrie, Ontario, Canada|Lexicon Investigational Site, Hamilton, Ontario, Canada|Lexicon Investigational Site, London, Ontario, Canada|Lexicon Investigational Site, Ottawa, Ontario, Canada|Lexicon Investigational Site, Thornhill, Ontario, Canada|Lexicon Investigational Site, Toronto, Ontario, Canada|Lexicon Investigational Site, Montreal, Quebec, Canada|Lexicon Investigational Site, St. Laurent, Quebec, Canada",,https://ClinicalTrials.gov/show/NCT02384941
NCT02374879,User Performance and System Accuracy Evaluations Using Glucose Adjustment,,Completed,No Results Available,Type 1 Diabetes Mellitus,Device: Blood Glucose Monitoring Systems.,User Performance (UP) evaluation.|System Accuracy (SA) evaluation,LifeScan,All,18 Years to 45 Years   (Adult),Not Applicable,12,Industry,Interventional,Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Other,3128466,1-Feb-15,1-Feb-15,1-Feb-15,2-Mar-15,null,16-Aug-17,"BioKinetic Europe Ltd, Belfast, Antrim, United Kingdom",,https://ClinicalTrials.gov/show/NCT02374879
NCT02371694,What is the Dose Response of Varying Meal Content of Fat on Postprandial Glycaemia in Children With T1DM?,REQINSOIL,Unknown status,No Results Available,"Diabetes Mellitus, Type 1",Other: Test drink,Glycaemic excursion|Maximal glucose excursion|Time to maximal glucose excursion|Time until the glucose level returns to baseline|Percent time in target glucose range|Number of hypoglycaemic events in the 24h post-test meal,"Cork University Hospital|National University of Ireland, Galway, Ireland|John Hunter Children's Hospital",All,"8 Years to 18 Years   (Child, Adult)",Not Applicable,30,Other,Interventional,"Allocation: Randomized|Intervention Model: Crossover Assignment|Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)|Primary Purpose: Basic Science",CorkUH,Feb-15,Dec-17,Dec-18,26-Feb-15,null,13-Apr-17,"Cork University Hospital, Cork, Ireland",,https://ClinicalTrials.gov/show/NCT02371694
NCT02372253,Verapamil for Beta Cell Survival Therapy in Type 1 Diabetes,,"Active, not recruiting",Has Results,Type 1 Diabetes Mellitus,Drug: Verapamil|Drug: Placebo,Functional Beta Cell Mass|Percent Change From Baseline in Exogenous Insulin Requirements|HbA1C|HbA1c|Hypoglycemic Events,University of Alabama at Birmingham|Juvenile Diabetes Research Foundation,All,18 Years to 45 Years   (Adult),Phase 2,32,Other,Interventional,"Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Triple (Participant, Care Provider, Investigator)|Primary Purpose: Treatment",3-SRA-2014-302-M-R,Feb-15,Dec-17,Dec-19,26-Feb-15,30-Jan-19,30-Jan-19,"University of Alabama at Birmingham, Birmingham, Alabama, United States","""Study Protocol and Statistical Analysis Plan"", https://ClinicalTrials.gov/ProvidedDocs/53/NCT02372253/Prot_SAP_000.pdf",https://ClinicalTrials.gov/show/NCT02372253
NCT02373150,"Safety, Tolerability and PK of Imeglimin in Japanese Volunteers",,Completed,No Results Available,Type 2 Diabetes Mellitus,Drug: Imeglimin|Drug: Placebo,"PK parameters of imeglimin after single and repeated doses: - Cmax: peak plasma concentration after dosing, AUC0-∞: area under the concentration-time curve from 0 extrapolated to infinite time, - Tmax: time of peak plasma concentration of imeglimin|Safety and tolerability of imeglimin: laboratory assessments",Poxel SA,All,20 Years to 45 Years   (Adult),Phase 1,48,Industry,Interventional,"Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)|Primary Purpose: Treatment",PXL008-011,Feb-15,Oct-15,Oct-15,26-Feb-15,null,10-Feb-17,"Hammersmith Medicines Research (HMR), London, United Kingdom",,https://ClinicalTrials.gov/show/NCT02373150
NCT02367534,Islet Transplantation Through an Indwelling Catheter in the Umbilical Vein,,Completed,No Results Available,Type 1 Diabetes Mellitus,Procedure: umbilical vein catheterization,hemorrhage|Infection|Exogenous insulin requirement|Glucose|C-peptide,Fuzhou General Hospital,All,18 Years to 60 Years   (Adult),Phase 1|Phase 2,12,Other,Interventional,Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment,Umbilical-vein,Jun-08,Dec-12,Dec-13,20-Feb-15,null,20-Feb-15,,,https://ClinicalTrials.gov/show/NCT02367534
NCT02365740,Postprandial Blood Glucose Control and Gastric Emptying in Type 1 Diabetes: Pathogenetic Factors and Therapeutic Options,,Unknown status,No Results Available,"Diabetes Mellitus, Type 1",Other: gastric emptying test|Other: gut hormones determination|Other: Continuous Glucose Monitoring|Drug: Insulin single bolus|Drug: Insulin double-wave bolus,gastric emptying measure|gut hormones dosage|Continuous Glucose Monitoring|postprandial glucose variability after single insulin bolus|postprandial glucose variability after double-wave insulin bolus,Federico II University,All,18 Years to 55 Years   (Adult),Not Applicable,80,Other,Interventional,Allocation: Non-Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment,248/13,Nov-14,Nov-15,Nov-16,19-Feb-15,null,19-Feb-15,"Dept. of ""Medicina Clinica e Chirurgia"" of Federico II University, Naples, Italy",,https://ClinicalTrials.gov/show/NCT02365740
NCT02366767,Assessment of an Automatic Closed-loop Insulin Delivery System,,Completed,Has Results,"Diabetes Mellitus, Type 1",Device: Automatic closed-loop insulin delivery|Device: Control,Safety of Automatic Closed Loop Insulin Delivery System in Adolescents and Adults With Type 1 Diabetes|Feasibility of Using the Automatic Closed Loop Delivery System in Adolescents and Adults With Type 1 Diabetes|Efficacy of Hybrid Closed-loop System in Comparison With Control,Stanford University|Medtronic,All,"14 Years to 40 Years   (Child, Adult)",Not Applicable,21,Other|Industry,Interventional,Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment,G140095,Jun-14,Sep-14,Sep-14,19-Feb-15,6-Feb-17,17-Mar-17,"Camp Conrad-Chinnock, Angelus Oaks, California, United States|Packard El Camino Hospital, Mountain View, California, United States|Lucile Packard Children's Hospital, Palo Alto, California, United States",,https://ClinicalTrials.gov/show/NCT02366767
NCT02361606,An Internet Cognitive-Behavioral Intervention for Youth With Type 1 Diabetes - Participation and Efficacy,,Completed,No Results Available,Type 1 Diabetes,Behavioral: An Internet Cognitive-Behavioral Intervention,"Change in quality of life. (Diabetes Quality of Life (DQOL) questionnaire)|Perceived parent support. (Short version of the Social Provision Scale)|Youth satisfaction of the program. (Questionnaire regarding the degree that the session was helpful.)|Change in glycemic control. (HbaA1c levels, obtained from medical records)","Dr. Orit Hamiel|Academic College of Tel Aviv-Jaffa|Maccabi Healthcare Services, Israel|Sheba Medical Center",All,"13 Years to 20 Years   (Child, Adult)",Not Applicable,89,Other,Interventional,Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Supportive Care,2009108,Mar-09,Feb-11,Jan-13,12-Feb-15,null,12-Feb-15,,,https://ClinicalTrials.gov/show/NCT02361606
NCT02359617,Continuous Glucose Sensing at the Site of Subcutaneous Insulin Administration,,Completed,No Results Available,Type 1 Diabetes,Drug: insulin delivery|Device: glucose sensing,Mean absolute relative difference between sensor readings and capillary glucose readings,Medical University of Graz|European Commission,All,"18 Years to 65 Years   (Adult, Older Adult)",Not Applicable,10,Other,Interventional,Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Basic Science,Single-Port@Home-01,Feb-13,Oct-14,Mar-15,10-Feb-15,null,27-Apr-15,"Medical University of Graz, Graz, Styria, Austria",,https://ClinicalTrials.gov/show/NCT02359617
