NCT Number,Title,Acronym,Status,Study Results,Conditions,Interventions,Outcome Measures,Sponsor/Collaborators,Gender,Age,Phases,Enrollment,Funded Bys,Study Type,Study Designs,Other IDs,Start Date,Primary Completion Date,Completion Date,First Posted,Results First Posted,Last Update Posted,Locations,Study Documents,URL
NCT02593734,Integrating Psychotropic Medication Into the Care of People With Mental Disorders in a Prayer Camp in Ghana,JFR,Completed,No Results Available,"Schizophrenia|Mood Disorders,|Anxiety Disorder",Drug: olanzapine|Drug: risperidone|Drug: amitryptaline|Drug: fluoxetine,"Brief Psychiatric Rating Scale (BPRS)|Clinical Global Impressions(CGI)|Global Assessment of functioning(GAF)|De-chaining,",University of Ghana Medical School,All,"18 Years to 70 Years   (Adult, Older Adult)",Phase 4,139,Other,Interventional,Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Single (Investigator)|Primary Purpose: Treatment,JFR,Jul-13,Jul-15,Jul-15,2-Nov-15,null,2-Nov-15,"Mount Horeb Prayer Centre, Mamfe, Ghana",,https://ClinicalTrials.gov/show/NCT02593734
NCT02591797,Effectiveness of Hand/Eyes/Mouth Behavior Management Technique During Local Anesthesia in Preschool Children,,Completed,No Results Available,Dental Anxiety|Pain|Infant Behavior|Heart Rate and Rhythm Disorders,Procedure: inferior alveolar and lingual nerve block procedure,Preschool children´s anxiety levels-Facial Image Scale (FIS)|Preschool children´s pain levels-Wong Baker Faces Pain Scale,Cardenal Herrera University,All,36 Months to 71 Months   (Child),Not Applicable,52,Other,Interventional,Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Single (Investigator)|Primary Purpose: Treatment,AMLUCHBR,Oct-15,Jun-17,Jul-17,30-Oct-15,null,19-Jul-17,"Facultad de Odontología. Universidad Cardenal Herrera CEU, Valencia, Spain",,https://ClinicalTrials.gov/show/NCT02591797
NCT02592044,Effect of Aromatherapy on Venopuncture Pain and Anxiety,,Completed,No Results Available,Pain,Procedure: peripheral venous cannulation|Procedure: Aromatherapy with lavender essential oil|Procedure: Placebo,Pain Level|Anxiety Level|Patient Satisfaction,Tokat Gaziosmanpasa University,All,"18 Years to 65 Years   (Adult, Older Adult)",Phase 4,106,Other,Interventional,Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Single (Outcomes Assessor)|Primary Purpose: Treatment,Venpuncture pain,Nov-15,Mar-16,Mar-16,30-Oct-15,null,21-Mar-16,"Gaziosmanpasa University Medical School, Tokat, Turkey",,https://ClinicalTrials.gov/show/NCT02592044
NCT02592564,Brain Plasticity and Cellular Aging After Internet-delivered CBT for Social Anxiety Disorder,UMEII,"Active, not recruiting",No Results Available,Anxiety Disorders|Social Anxiety Disorder,Behavioral: Internet-delivered cognitive behavior therapy,"Clinically Global Impression-Improvement scale (CGI-I; Change from baseline)|Liebowitz Social Anxiety Scale, Self-report version (LSAS-SR; Change from baseline)|Clinically Global Impression-Severity scale (CGI-S)|Social Phobia Screening Questionnaire (SPSQ)|Beck Anxiety Inventory (BAI)|Social Interaction Anxiety Scale (SIAS)|Social Phobia Scale (SPS)|Montgomery Åsberg Depression Rating Scale, Self-report version (MADRS-S)|Subjective unit of discomfort on fear and distress (SUD)|Social Probability/Cost Questionnaire|Quality of Life (QOLI)|Social Network Index (SNI)|Brown Attention-Deficit Disorder Scales (Brown ADD)|Difficulties in Emotion Regulation Scale (DERS)|Treatment Credibility Scale (TCS)|Revised NEO Personality Inventory (NEO-PI-R)|Insomnia Severity Index (ISI)|Karolinska Sleep Questionnaire (KSQ)|State-Trait Anxiety Inventory (STAI-T)|State-Trait Anxiety Inventory (STAI-S)|MINI International Neuropsychiatric Interview",Linkoeping University|Umeå University|Uppsala University|Stockholm University|Karolinska Institutet,All,"18 Years to 65 Years   (Adult, Older Adult)",Not Applicable,50,Other,Interventional,Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment,UMESTUDIEN-II,Oct-15,Apr-17,May-21,30-Oct-15,null,1-Sep-17,"Umeå university, Umeå, Sweden",,https://ClinicalTrials.gov/show/NCT02592564
NCT02590445,Novel Deep Brain Stimulation in Ventral Capsule and Stratum for Refractory Obsessive-Compulsive Disorder,,Unknown status,No Results Available,Obsessive-Compulsive Disorder,Device: deep brain stimulation system,"Change in Yale-Brown Obsessive-Compulsive Scale (Y-BOCS) Score|Change in Obsessive-Compulsive Inventory - Revised (OCI-R) Score|Adverse Events|Change in Hamilton Anxiety Scale, Hamilton Depression Scale-17 Score|Functional magnetic resonance imaging (fMRI) images|Quality of life: Global assessment of function|Disability: WHO disability assessment 2.0|Neurobehavior Task (Decision making task, such as Model task, IGT)|Neurobehavior Task (Working memory task, such as N-back)|Disability: Sheehan Disability Scale|Change in Obsessional beliefs questionnaire (OBQ-44) Score|Change in Adult Temperament Questionnaire (ATQ-77) Score|Change in Temperament and Character Inventory Revised (TRI-R) Score|Cerebral glucose metabolism measured by PET-CT images",Ruijin Hospital,All,"18 Years to 65 Years   (Adult, Older Adult)",Phase 2|Phase 3,8,Other,Interventional,"Allocation: Randomized|Intervention Model: Crossover Assignment|Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)|Primary Purpose: Treatment",OCD pilot,Oct-15,Oct-17,Apr-18,29-Oct-15,null,6-Dec-16,"Shanghai Ruijin Hospital, Shanghai, Shanghai, China",,https://ClinicalTrials.gov/show/NCT02590445
NCT02590770,Gaze Contingent Feedback in Social Anxiety Disorder,,Completed,No Results Available,"Phobia, Social",Behavioral: attention modification|Other: Placebo,Change from baseline - the Liebowitz Social Anxiety Scale - Diagnostic Interview scores|Change from baseline - the Social Phobia Inventory scores,Tel Aviv University,All,18 Years to 60 Years   (Adult),Not Applicable,40,Other,Interventional,"Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)|Primary Purpose: Treatment",TAUSAD,Oct-15,Jul-16,Jul-16,29-Oct-15,null,28-Jul-16,"Tel-Aviv University, Tel-Aviv, Israel",,https://ClinicalTrials.gov/show/NCT02590770
NCT02588079,Internet-Based Cognitive Behavioral Therapy for Children With Dental Anxiety,,Recruiting,No Results Available,Dental Anxiety,Behavioral: Internet-based cognitive behavioral therapy,"Picture guided behavioral approach test, child version|Picture guided behavioral approach test, parent version|Self-Efficacy Questionnaire for Phobic Situations ( dentistry adapted version )|Children's Fear Survey Schedule - Dental Subscale (child version)|Children's Fear Survey Schedule - Dental Subscale (parent version)|Kiddie Sads (phobic disorders supplement)",Karolinska Institutet,All,8 Years to 15 Years   (Child),Not Applicable,50,Other,Interventional,Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment,KIPED20151008,Oct-15,Jun-20,Jun-20,27-Oct-15,null,14-Sep-18,"Department of Dental Medicine, Stockholm, Huddinge, Sweden",,https://ClinicalTrials.gov/show/NCT02588079
NCT02584764,Internet Supported Group Cognitive Behavior Therapy (CBT) for Hoarding Disorder (HD),,Completed,No Results Available,Hoarding Disorder,Behavioral: Cognitive behavior therapy|Behavioral: Internet support,Saving Inventory - Revised (SI-R)|Hoarding Rating Scale - Self Report (HRS-SR)|Saving Cognitions Inventory (SCI)|Clutter Image Rating (CIR)|Global Assessment of Functioning (GAF)|Clinical global impression (CGI)|EuroQol- 5 Dimension (EQ-5D)|Trimbos and Institute of Medical Technology Assessment Cost Questionnaire for Psychiatry (TIC-P),Karolinska Institutet,All,"18 Years and older   (Adult, Older Adult)",Not Applicable,20,Other,Interventional,Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment,Hoarding Pilot,Oct-15,Jun-17,Jun-17,23-Oct-15,null,18-Aug-17,"Psykiatri Nordväst, Stockholms Läns Sjukvårdsområde (SLSO), Stockholms Läns Landsting, Stockholm, Sweden",,https://ClinicalTrials.gov/show/NCT02584764
NCT02582528,Cognitive Remediation in Youth at Risk of Serious Mental Illness,,Terminated,No Results Available,Depression|Psychosis|Anxiety|Mental Illness,Behavioral: Cognitive remediation treatment|Behavioral: Motivational Interviewing,Cognitive function assessment pre- and post-CRT in youth at risk of SMI using WebNeuro computerized cognitive battery|Social functioning assessment pre- and post-CRT in youth at risk of SMI using Global Functioning: Social (GFS) scale.|Social functioning assessment pre- and post-CRT in youth at risk of SMI using Global Functioning: Role (GFR) scale.|Functional capacity assessment pre- and post-CRT in youth at risk of SMI using Social Skills Performance Assessment (SSPA).,University of Calgary,All,"14 Years to 25 Years   (Child, Adult)",Not Applicable,12,Other,Interventional,Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Single (Outcomes Assessor)|Primary Purpose: Treatment,UCalgary-MAT,Feb-16,Mar-17,Mar-17,21-Oct-15,null,4-Apr-17,"University of Calgary, Calgary, Alberta, Canada",,https://ClinicalTrials.gov/show/NCT02582528
NCT02579915,Developing a Low-Intensity Primary Care Intervention for Anxiety Disorders (AIM-PC),,Completed,No Results Available,Anxiety Disorders,Behavioral: FaceAnxiety|Behavioral: Symptom Tracking,Hamilton Anxiety Rating Scale|7-item Generalized Anxiety Disorder Scale|Patient Health Questionnaire-9,Brown University|Mclean Hospital|Memorial Hospital of Rhode Island|National Institute of Mental Health (NIMH),All,"18 Years and older   (Adult, Older Adult)",Not Applicable,40,Other|NIH,Interventional,Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Single (Outcomes Assessor)|Primary Purpose: Treatment,1308000908-Phase 2|1R34MH097820-01A1,Sep-15,31-Dec-18,31-Dec-18,20-Oct-15,null,12-Apr-19,"Family Care Center at Memorial Hospital of Rhode Island, Pawtucket, Rhode Island, United States",,https://ClinicalTrials.gov/show/NCT02579915
NCT02579928,Ketamine Infusion for Adolescent Depression and Anxiety,,"Active, not recruiting",No Results Available,Major Depressive Disorder|Anxiety Disorder,Drug: Ketamine|Drug: Midazolam,Improvement in depressive symptoms|Improvement in anxiety|Ketamine metabolites and D-serine|Risk of suicidality|Effect on school refusal behavior,Yale University|American Academy of Child Adolescent Psychiatry.,All,13 Years to 17 Years   (Child),Phase 4,20,Other,Interventional,"Allocation: Randomized|Intervention Model: Crossover Assignment|Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)|Primary Purpose: Treatment",1506016041,Oct-15,28-Sep-18,Jun-19,20-Oct-15,null,15-Nov-18,"Hospital Research Unit at the Yale New Haven Hospital, New Haven, Connecticut, United States|Yale Child Study Center, New Haven, Connecticut, United States",,https://ClinicalTrials.gov/show/NCT02579928
NCT02580656,An Open Trial of Metacognitive Therapy for Anxiety and Depression in Cancer,,Completed,No Results Available,Anxiety|Depression|Cancer,Behavioral: Metacognitive Therapy,Hospital Anxiety and Depression Scale (HADS-Total),University of Liverpool|Medical Research Council,All,"18 Years and older   (Adult, Older Adult)",Not Applicable,28,Other,Interventional,Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment,UoL001166,Jan-16,Jul-17,Jul-17,20-Oct-15,null,3-Oct-17,"Royal Liverpool and Broadgreen NHS Trust, Liverpool, Merseyside, United Kingdom",,https://ClinicalTrials.gov/show/NCT02580656
NCT02578758,Efficacy of a Transdiagnostic Internet-based Protocol in Community Sample,,"Active, not recruiting",No Results Available,Emotional Disorders|Anxiety|Depression,Behavioral: Transdiagnostic internet-based protocol|Behavioral: Transdiagnostic internet-based protocol + positive affect component|Other: Waiting List Control Group,"Change in the Beck Depression Inventory II (BDI-II) (Beck, Steer, & Brown, 1996) at pre, post intervention and at 3 and 12 months follow-ups.|Change in the Beck Anxiety Inventory (BAI) (Beck, & Steer, 1990) at pre, post intervention and at 3 and 12 months follow-ups.|Change in the Obsessive-Compulsive Inventory (OCI-R) (Foa et al., 2002) at pre, post intervention and at 3 and 12 months follow-ups.|Change in the Self-Reported Panic Disorder Severity Scale (PDSS-SR) (Houck, Spiegel, Shear, & Rucci, 2002) at pre, post intervention and at 3 and 12 months follow-ups.|Change in the Pen State Worry Questionnaire (PSWQ) (Meyer, Miller, Metzger, & Borkovec, 1990) at pre, post intervention and at 3 and 12 months follow-ups.|Change in the Social Interaction Anxiety Inventory (SIAS) (Mattick y Clarke, 1998) at pre, post intervention and at 3 and 12 months follow-ups.|The Positive and Negative Affect Schedule (PANAS) (Watson, Clark y Tellengen, 1988; Sandín et al., 1999) at pre, post intervention and at 3 and 12 months follow-ups.","Universitat Jaume I|Ministerio de Economía y Competitividad, Spain",All,"18 Years and older   (Adult, Older Adult)",Not Applicable,252,Other,Interventional,Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Single (Participant)|Primary Purpose: Treatment,UJAUMEI014,Sep-14,Nov-19,Jan-20,19-Oct-15,null,9-May-19,"Universitat Jaume I, Castelló de la Plana, Castelló, Spain",,https://ClinicalTrials.gov/show/NCT02578758
NCT02577250,Ketamine Infusions for PTSD and Treatment-Resistant Depression,,Completed,No Results Available,"Depressive Disorder, Treatment-Resistant|Stress Disorders, Post-Traumatic",Drug: Ketamine,Montgomery-Asberg Depression Rating Scale (MADRS)|Clinical-Administered PTSD Scale (CAPS)|PTSD Checklist,Minneapolis Veterans Affairs Medical Center,All,"18 Years to 75 Years   (Adult, Older Adult)",Phase 1,20,U.S. Fed,Interventional,Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment,4555-B,May-15,Jun-16,Jul-16,16-Oct-15,null,14-May-19,"Minneapolis Va Health Care System, Minneapolis MN, Minneapolis, Minnesota, United States",,https://ClinicalTrials.gov/show/NCT02577250
NCT02578160,Efficacy of Tell-Show-Do Behavior-Management Technique During Local Anesthesia in Preschool Children,,Unknown status,No Results Available,Dental Anxiety|Pain|Infant Behavior|Heart Rate and Rhythm Disorders,Procedure: inferior alveolar and lingual nerve block procedure,Preschool children's anxiety levels changes before and after anesthesia procedure - Facial Image Scale (FIS)|Preschool children's pain levels - Wong-Baker FACES Pain Scale|Preschool children's behavior - Frankl Behavioral Rating Scale|Heart rates|Parent's anxiety levels - Corah's dental anxiety scale (DAS) - parent questionnaire|family socioeconomic indicators - questionnaire related to socioeconomic conditions,Evelyn Alvarez Vidigal|University of Sao Paulo,All,36 Months to 71 Months   (Child),Not Applicable,52,Other,Interventional,Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Single (Investigator)|Primary Purpose: Treatment,EBEMATECH,Nov-15,Oct-16,Nov-16,16-Oct-15,null,25-Oct-16,"Faculdade de Odontologia da Universidade de Sao Paulo, Sao Paulo, Brazil",,https://ClinicalTrials.gov/show/NCT02578160
NCT02576171,Group Therapy Supported Internet-based CBT for Adolescents With Social Anxiety Disorder - A Feasibility Trial,SoFT,Completed,No Results Available,Social Anxiety Disorder,Behavioral: Group-therapy + ICBT,"Clinical Global Impression - Severity|Presence of DSM-5 Social Anxiety Disorder|Clinical Global Impression - Improvement|Social Phobia and Anxiety Inventory (SPAI) - Child version|Social Phobia and Anxiety Inventory (SPAI) - Parent version|Revised Children´s Anxiety and Depression Scale (RCADS) - Child version|Revised Children´s Anxiety and Depression Scale (RCADS) - Parent version|Children's Global Assessment Scale (CGAS)|Social Phobia Weekly Summary Scale (SPWSS)|Patient ICBT Adherence Scale (PIAS)|KIDSCREEN-10 - Child version|KIDSCREEN-10 - Parent version|Education, Work and Social Adjustment Scale - child version|Education, Work and Social Adjustment Scale - parent version|Trimbos/iMTA questionnaire for Costs associated with Psychiatric Illness - Child version (TiC-P)|Client Satisfaction Scale (CSS)|Measurement of anxiety levels during exposure (app)|Unintended treatment effects|Technology acceptance scale (TAS) - child version|Technology acceptance scale (TAS) - parent version|Hospital Anxiety and Depression Scale (HADS)|Social Responsiveness Scale - Parent version|DNA through saliva sampling|Attention bias when presented with social stimuli (eye-tracking)|Qualitative interviews of experience from treatment",Karolinska Institutet,All,13 Years to 17 Years   (Child),Not Applicable,30,Other,Interventional,Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment,SoFT Pilot,15-Oct-15,31-Jan-17,31-Jan-17,15-Oct-15,null,22-Jun-17,"BUP CPF, Stockholm, Sweden",,https://ClinicalTrials.gov/show/NCT02576171
