"","ApplNo","SubmissionClassCodeID.x","SponsorName","NAME_EDIT","EMPLOYEES","ESTIMATED","Orig_App_Date","SubmissionClassCodeID.y","SubmissionNo","SubmissionStatusDate","ReviewPriority.y","DAY_DELAY","SURVIVAL","NDA","ORIG_PRIORITY","DrugName","ActiveIngredient"
"796",209353,12,"DOW PHARM","DOW PHARM",49381,0,2018-08-23,NA,NA,NA,NA,340,0,1,0,"altreno","tretinoin"
"797",209355,12,"DOW PHARM","DOW PHARM",49381,0,2018-11-06,NA,NA,NA,NA,265,0,1,0,"bryhali","halobetasol propionate"
"798",209359,17,"HOSPIRA INC","HOSPIRA INC",19000,0,2017-11-29,NA,NA,NA,NA,607,0,1,0,"epinephrine","epinephrine"
"799",209360,7,"LA JOLLA PHARMA","LA JOLLA PHARMA",169,0,2017-12-21,NA,NA,NA,NA,585,0,1,1,"giapreza","angiotensin ii acetate"
"800",209363,7,"LUPIN","LUPIN",239,0,2017-09-15,NA,NA,NA,NA,682,0,1,1,"solosec","secnidazole"
"801",209381,9,"SALIX PHARMS INC","SALIX PHARMS INC",1000,1,2018-05-04,NA,NA,NA,NA,451,0,1,0,"plenvu","ascorbic acid; polyethylene glycol 3350; potassium chloride; sodium ascorbate; sodium chloride; sodium sulfate"
"802",209387,15,"EXELA PHARMA SCS LLC","EXELA PHARMA SCIENCE",136,1,2017-03-08,3,3,2018-05-23,"STANDARD",441,1,1,0,"nipride rtu in sodium chloride 0.9%","sodium nitroprusside"
"803",209394,8,"ABBVIE INC","ABBVIE INC",30000,0,2017-08-03,3,3,2017-12-11,"STANDARD",130,1,1,1,"mavyret","glecaprevir; pibrentasvir"
"804",209400,18,"DEXCEL PHARMA","DEXCEL PHARMA",331,1,2017-07-05,3,1,2018-02-28,"STANDARD",238,1,1,0,"omeprazole","omeprazole"
"805",209401,14,"CELATOR PHARMS","CELATOR PHARMS",25,0,2017-08-03,NA,NA,NA,NA,725,0,1,1,"vyxeos","cytarabine; daunorubicin "
"806",209410,12,"OSMOTICA PHARM","OSMOTICA",104,0,2018-02-16,NA,NA,NA,NA,528,0,1,0,"osmolex er","amantadine hydrochloride"
"807",209449,15,"CYCLE PHARMS LTD","CYCLE PHARMS LTD",0,1,2017-07-26,3,6,2018-11-05,"STANDARD",467,1,1,0,"nityr","nitisinone"
"808",209463,15,"EXELA PHARMA SCS LLC","EXELA PHARMA SCIENCE",136,1,2017-06-30,3,5,2018-10-10,"STANDARD",467,1,1,0,"pantoprazole sodium","pantoprazole sodium"
"809",209478,12,"CMP DEV LLC","CMP DEV LLC",217,1,2017-08-04,NA,NA,NA,NA,724,0,1,0,"carospir","spironolactone"
"810",209481,15,"MYLAN LABS LTD","MYLAN",35000,0,2018-07-10,NA,NA,NA,NA,384,0,1,0,"vancomycin hydrochloride","vancomycin hydrochloride"
"811",209482,15,"GLAXOSMITHKLINE","GLAXOSMITHKLINE",99827,0,2017-09-18,2,1,2018-04-24,"STANDARD",218,1,1,0,"trelegy ellipta","fluticasone furoate; umeclidinium bromide; vilanterol trifenatate"
"812",209483,15,"ENCORE DERMAT","ENCORE DERMAT",0,1,2017-11-28,NA,NA,NA,NA,608,0,1,0,"impoyz","clobetasol propionate"
"813",209501,15,"PF PRISM CV","PFIZER",92400,0,2017-10-11,NA,NA,NA,NA,656,0,1,0,"lyrica cr","pregabalin"
"814",209512,12,"ABBVIE INC","ABBVIE INC",30000,0,2017-06-07,3,1,2017-06-29,"STANDARD",22,1,1,1,"norvir","ritonavir"
"815",209521,7,"ALMIRALL","ALMIRALL",2130,0,2018-10-01,NA,NA,NA,NA,301,0,1,0,"seysara","sarecycline hydrochloride"
"816",209531,7,"BIOGEN IDEC","BIOGEN",7800,0,2016-12-23,3,2,2017-11-21,"STANDARD",333,1,1,1,"spinraza","nusinersen sodium"
"817",209566,22,"MERIDIAN MEDCL TECHN","MERIDIAN MEDCL TECHN",650,0,2018-09-14,NA,NA,NA,NA,318,0,1,0,"seizalam","midazolam hydrochloride"
"818",209570,7,"CHEMO RESEARCH SL","CHEMO RESEARCH SL",0,1,2017-08-29,NA,NA,NA,NA,699,0,1,1,"benznidazole","benznidazole"
"819",209589,12,"FERRING PHARMS INC","FERRING PHARMS INC",6500,0,2017-11-28,NA,NA,NA,NA,608,0,1,0,"clenpiq","citric acid; magnesium oxide; sodium picosulfate"
"820",209604,15,"ACCORD HLTHCARE","ACCORD HLTHCARE",96,1,2017-08-03,3,3,2018-07-30,"901 REQUIRED",361,1,1,0,"gemcitabine hydrochloride","gemcitabine hydrochloride"
"821",209606,7,"CELGENE CORP","CELGENE",8852,0,2017-08-01,NA,NA,NA,NA,727,0,1,1,"idhifa","enasidenib mesylate"
"822",209607,15,"PROGENICS PHARMS INC","PROGENICS PHARMS INC",79,0,2018-07-30,NA,NA,NA,NA,364,0,1,1,"azedra","iobenguane i-131"
"823",209618,14,"AUROBINDO PHARMA LTD","AUROBINDO PHARMA LTD",20000,0,2017-08-18,NA,NA,NA,NA,710,0,1,1,NA,NA
"824",209627,7,"THERAPEUTICSMD INC","THERAPEUTICSMD INC",159,0,2018-08-10,NA,NA,NA,NA,353,0,1,0,"annovera","ethinyl estradiol; segesterone acetate"
"825",209637,7,"NOVO","NOVO NORDISC",41971,0,2017-12-05,NA,NA,NA,NA,601,0,1,0,"ozempic","semaglutide"
"826",209661,15,"DUCHESNAY","DUCHESNAY",100,1,2016-11-07,3,4,2018-06-18,"STANDARD",588,1,1,0,"bonjesta","doxylamine succinate; pyridoxine hydrochloride"
"827",209670,14,"MYLAN PHARMS INC","MYLAN",35000,0,2017-08-02,NA,NA,NA,NA,726,0,1,1,"dolutegravir, lamivudine, and tenofovir disoproxil fumarate","dolutegravir;lamivudine;tenofovir disoproxil fumarate"
"828",209764,15,"MERCK SHARP DOHME","MERCK",69000,0,2018-02-22,NA,NA,NA,NA,522,0,1,0,NA,NA
"829",209776,8,"REMPEX PHARMS","REMPEX PHARMS",62,0,2017-08-29,3,1,2018-07-06,"STANDARD",311,1,1,1,"vabomere","meropenem; vaborbactam"
"830",209777,15,"DAIICHI SANKYO INC","DAIICHI SANKYO INC",14446,0,2017-04-20,21,1,2018-09-18,"N/A",516,1,1,1,"roxybond","oxycodone hydrochloride"
"831",209777,15,"DAIICHI SANKYO INC","DAIICHI SANKYO INC",14446,0,2017-04-20,3,3,2018-09-18,"STANDARD",516,1,1,1,"roxybond","oxycodone hydrochloride"
"832",209803,7,"MERCK SHARP DOHME","MERCK",69000,0,2017-12-19,3,1,2018-10-26,"901 REQUIRED",311,1,1,0,"steglatro","ertugliflozin"
"833",209805,14,"MERCK SHARP DOHME","MERCK",69000,0,2017-12-19,3,1,2018-03-06,"STANDARD",77,1,1,0,"steglujan","ertugliflozin; sitagliptin phosphate"
"834",209806,14,"MERCK SHARP DOHME","MERCK",69000,0,2017-12-19,3,1,2018-10-26,"901 REQUIRED",311,1,1,0,"segluromet","ertugliflozin; metformin hydrochloride"
"835",209816,7,"PARATEK PHARMS INC","PARATEK PHARMS INC",101,0,2018-10-02,NA,NA,NA,NA,300,0,1,1,"nuzyra","omadacycline tosylate"
"836",209817,7,"PARATEK PHARMS INC","PARATEK PHARMS INC",101,0,2018-10-02,NA,NA,NA,NA,300,0,1,1,"nuzyra","omadacycline tosylate"
"837",209819,12,"INDIVIOR INC","INDIVIOR INC",0,1,2017-11-30,3,1,2018-03-05,"STANDARD",95,1,1,1,"sublocade","buprenorphine"
"838",209830,15,"ALKERMES INC","ALKERMES INC",2300,0,2018-06-29,NA,NA,NA,NA,395,0,1,0,"aristada initio kit","aripiprazole lauroxil"
"839",209844,15,"CHARTWELL PHARMA","CHARTWELL PHARMA",355,1,2018-06-15,3,1,2019-01-24,"STANDARD",223,1,1,0,"lymepak","doxycycline hyclate"
"840",209862,15,"KALEO INC","KALEO INC",0,1,2016-10-19,NA,NA,NA,NA,1013,0,1,1,"evzio","naloxone hydrochloride"
"841",209863,12,"ANTARES PHARMA INC","ANTARES PHARMA INC",110,0,2018-09-28,NA,NA,NA,NA,304,0,1,0,"xyosted (autoinjector)","testosterone enanthate"
"842",209875,9,"LUPIN LTD","LUPIN",239,0,2017-08-04,NA,NA,NA,NA,724,0,1,0,"nikita","pitavastatin sodium"
"843",209885,24,"TEVA BRANDED PHARM","TEVA",42535,0,2017-08-30,NA,NA,NA,NA,698,0,1,1,"austedo","deutetrabenazine"
"844",209927,23,"GENERAL SERVICES & SUPPLY CO","GENERAL SERVICES & SUPPLY CO",0,1,2016-12-25,NA,NA,NA,NA,946,0,1,0,"medical air, usp","medical air"
"845",209935,14,"NOVARTIS PHARMS CORP","NOVARTIS",118393,0,2017-05-04,3,1,2018-04-23,"STANDARD",354,1,1,0,"kisqali femara co-pack (copackaged)","letrozole; ribociclib succinate"
"846",209936,7,"BAYER HEALTHCARE","BAYER HEALTHCARE",99592,0,2017-09-14,NA,NA,NA,NA,683,0,1,1,"aliqopa","copanlisib dihydrochloride"
"847",209939,7,"MERCK SHARP DOHME","MERCK",69000,0,2017-11-08,NA,NA,NA,NA,628,0,1,1,"prevymis","letermovir"
"848",209940,12,"MERCK SHARP DOHME","MERCK",69000,0,2017-11-08,NA,NA,NA,NA,628,0,1,1,"prevymis","letermovir"
"849",209949,15,"XELLIA PHARMS APS","XELLIA PHARMS APS",1500,1,2017-10-20,NA,NA,NA,NA,647,0,1,0,"daptomycin","daptomycin"
"850",209963,15,"GENUS LIFESCIENCES","GENUS LIFESCIENCES",0,1,2017-12-14,NA,NA,NA,NA,592,0,1,0,"goprelto","cocaine hydrochloride"
"851",209989,19,"MATHESON TRI-GAS INC","MATHESON",3366,1,2017-01-09,NA,NA,NA,NA,931,0,1,0,"nitrous oxide, usp","nitrous oxide"
"852",210045,14,"KITOV PHARMS LTD","KITOV PHARMS LTD",6,0,2018-05-31,NA,NA,NA,NA,424,0,1,0,"consensi","amlodipine besylate; celecoxib"
"853",210064,15,"TEVA PHARMS USA INC","TEVA",42535,0,2017-10-12,NA,NA,NA,NA,655,0,1,0,"fosaprepitant","fosaprepitant"
"854",210115,12,"ASTELLAS","ASTELLAS",17202,0,2018-05-24,3,1,2018-12-02,"STANDARD",192,1,1,0,"prograf","tacrolimus"
"855",210132,14,"THERAPEUTICSMD INC","THERAPEUTICSMD INC",159,0,2018-10-28,NA,NA,NA,NA,274,0,1,0,"bijuva","estradiol; progesterone"
"856",210136,13,"BRAEBURN PHARMA INC","BRAEBURN PHARMA INC",59,1,2018-12-21,NA,NA,NA,NA,220,0,1,1,NA,NA
"857",210166,7,"SHIRE DEV LLC","SHIRE DEV LLC",23906,0,2018-12-14,NA,NA,NA,NA,227,0,1,0,"motegrity","prucalopride succinate"
"858",210192,14,"VIIV HLTHCARE","VIIV HLTHCARE",3,1,2017-11-21,3,1,2018-01-17,"STANDARD",57,1,1,1,"juluca","dolutegravir sodium; rilpivirine hydrochloride"
"859",210235,23,"PRAXAIR DISTRIBUTION INC","PRAXAIR INC",26498,0,2017-03-06,NA,NA,NA,NA,875,0,1,0,"nitrous oxide, usp","nitrous oxide"
"860",210237,14,"MYLAN LABS","MYLAN",35000,0,2018-02-09,NA,NA,NA,NA,535,0,1,1,NA,NA
"861",210238,7,"AKARX INC","AKARX INC",0,1,2018-05-21,NA,NA,NA,NA,434,0,1,1,"doptelet","avatrombopag maleate"
"862",210251,8,"GILEAD SCIENCES INC","GILEAD SCIENCES INC",11000,0,2018-02-07,NA,NA,NA,NA,537,0,1,1,"biktarvy","bictegravir sodium; emtricitabine; tenofovir alafenamide fumarate"
"863",210259,7,"ASTRAZENECA","ASTRAZENECA",59700,0,2017-10-31,NA,NA,NA,NA,636,0,1,1,"calquence","acalabrutinib"
"864",210296,9,"BANNER LIFE SCIENCES LLC","BANNER LIFE SCIENCES LLC",0,1,2018-11-16,NA,NA,NA,NA,255,0,1,0,NA,NA
"865",210303,7,"ACHAOGEN INC","ACHAOGEN INC",42,1,2018-06-25,NA,NA,NA,NA,399,0,1,1,"zemdri","plazomicin sulfate"
"866",210308,15,"SUN PHARMA GLOBAL","SUN PHARMA GLOBAL",30000,0,2018-05-22,NA,NA,NA,NA,433,0,1,0,"yonsa","abiraterone acetate"
"867",210326,15,"FRESENIUS KABI USA","FRESENIUS KABI USA",232873,1,2018-06-29,NA,NA,NA,NA,395,0,1,0,NA,NA
"868",210331,15,"EYEPOINT PHARMS","EYEPOINT PHARMS",18,0,2018-10-12,NA,NA,NA,NA,290,0,1,0,"yutiq","fluocinolone acetonide"
"869",210361,12,"DERMIRA INC","DERMIRA INC",95,0,2018-06-28,NA,NA,NA,NA,396,0,1,0,"qbrexza","glycopyrronium tosylate"
"870",210365,7,"GW RES LTD","GW RES LTD",496,0,2018-06-25,3,2,2018-12-12,"STANDARD",170,1,1,1,"epidiolex","cannabidiol"
"871",210428,12,"SPIL","SUN PHARMA GLOBAL",30000,0,2018-01-26,3,1,2018-05-14,"STANDARD",108,1,1,0,"kapspargo sprinkle","metoprolol succinate"
"872",210450,7,"ABBVIE INC","ABBVIE INC",30000,0,2018-07-23,NA,NA,NA,NA,371,0,1,1,"orilissa","elagolix sodium"
"873",210455,14,"JANSSEN PRODS","JANSSEN",135100,0,2018-07-17,3,1,2019-01-25,"STANDARD",192,1,1,0,"symtuza","cobicistat; darunavir ethanolate; emtricitabine; tenofovir alafenamide fumarate"
"874",210491,7,"VERTEX PHARMS INC","VERTEX",925,0,2018-02-12,NA,NA,NA,NA,532,0,1,1,"symdeko (copackaged)","ivacaftor; ivacaftor, tezacaftor"
"875",210493,7,"HELSINN HLTHCARE","HELSINN HLTHCARE",289,1,2018-04-19,NA,NA,NA,NA,466,0,1,0,"akynzeo","fosnetupitant chloride hydrochloride; palonosetron hydrochloride"
"876",210496,8,"ARRAY BIOPHARMA INC","ARRAY BIOPHARMA INC",298,0,2018-06-27,2,1,2019-01-23,"STANDARD",210,1,1,0,"braftovi","encorafenib"
"877",210498,8,"ARRAY BIOPHARMA INC","ARRAY BIOPHARMA INC",298,0,2018-06-27,2,1,2019-01-23,"STANDARD",210,1,1,0,"mektovi","binimetinib"
"878",210540,15,"MYLAN LABS LTD","MYLAN",35000,0,2018-08-16,NA,NA,NA,NA,347,0,1,1,NA,NA
"879",210563,12,"PHARMACYCLICS INC","PHARMACYCLICS INC",607,0,2018-02-16,NA,NA,NA,NA,528,0,1,1,"imbruvica","ibrutinib"
"880",210563,12,"PHARMACYCLICS INC","PHARMACYCLICS INC",607,0,2018-02-16,NA,NA,NA,NA,528,0,1,1,"imbruvica","ibrutinib"
"881",210563,2,"PHARMACYCLICS INC","PHARMACYCLICS INC",607,0,2018-02-16,NA,NA,NA,NA,528,0,1,1,"imbruvica","ibrutinib"
"882",210563,2,"PHARMACYCLICS INC","PHARMACYCLICS INC",607,0,2018-02-16,NA,NA,NA,NA,528,0,1,1,"imbruvica","ibrutinib"
"883",210565,15,"KALA PHARMS INC","KALA PHARMS INC",130,0,2018-08-22,NA,NA,NA,NA,341,0,1,0,"inveltys","loteprednol etabonate"
"884",210566,13,"MAYNE PHARMA","MAYNE PHARMA",160,0,2018-05-24,NA,NA,NA,NA,431,0,1,0,"halobetasol propionate","halobetasol propionate"
"885",210589,8,"FRESENIUS KABI USA","FRESENIUS KABI USA",232873,1,2018-07-27,NA,NA,NA,NA,367,0,1,1,"omegaven","fish oil triglycerides"
"886",210598,7,"MYLAN IRELAND LTD","MYLAN",35000,0,2018-11-09,NA,NA,NA,NA,262,0,1,0,"yupelri","revefenacin"
"887",210601,19,"APOTEX INC","APOTEX INC",8000,1,2018-11-13,NA,NA,NA,NA,258,0,1,0,NA,NA
"888",210607,15,"60 DEGREES PHARMS","60 DEGREES PHARMS",35,1,2018-08-08,NA,NA,NA,NA,355,0,1,1,"arakoda","tafenoquine succinate"
"889",210655,12,"INDIVIOR INC","INDIVIOR INC",0,1,2018-07-27,NA,NA,NA,NA,367,0,1,0,"perseris kit","risperidone"
"890",210656,7,"PFIZER INC","PFIZER",92400,0,2018-11-21,NA,NA,NA,NA,250,0,1,1,"daurismo","glasdegib"
"891",210661,9,"APOTEX INC","APOTEX INC",8000,1,2018-03-28,NA,NA,NA,NA,488,0,1,0,"pemetrexed","pemetrexed"
"892",210709,12,"NODEN PHARMA","NODEN PHARMA",0,1,2017-11-14,NA,NA,NA,NA,622,0,1,1,"tekturna","aliskiren hemifumarate"
"893",210795,7,"GLAXOSMITHKLINE","GLAXOSMITHKLINE",99827,0,2018-07-20,NA,NA,NA,NA,374,0,1,1,"krintafel","tafenoquine succinate"
"894",210806,7,"MSD MERCK CO","MERCK",69000,0,2018-08-30,NA,NA,NA,NA,333,0,1,0,"pifeltro","doravirine"
"895",210807,14,"MSD MERCK CO","MERCK",69000,0,2018-08-30,NA,NA,NA,NA,333,0,1,0,"delstrigo","doravirine; lamivudine; tenofovir disoproxil fumarate"
"896",210816,23,"LISS AMERICA LLC","LISS AMERICA LLC",0,1,2017-08-22,NA,NA,NA,NA,706,0,1,0,"carbon dioxide, usp","carbon dioxide"
"897",210833,12,"AQUESTIVE THERAP","AQUESTIVE THERAP",277,0,2018-11-01,NA,NA,NA,NA,270,0,1,0,"sympazan","clobazam"
"898",210844,23,"PRAXAIR MEXICO","PRAXAIR INC",26498,0,2017-09-03,NA,NA,NA,NA,694,0,1,0,"oxygen, usp","oxygen"
"899",210850,15,"MAIA PHARMS INC","MAIA PHARMS INC",0,1,2018-02-23,NA,NA,NA,NA,521,0,1,1,NA,NA
"900",210854,7,"GENENTECH INC","GENENTECH",14717,0,2018-10-24,NA,NA,NA,NA,278,0,1,1,"xofluza","baloxavir marboxil"
"901",210861,7,"LOXO ONCOLOGY INC","LOXO ONCOLOGY INC",29,0,2018-11-26,NA,NA,NA,NA,245,0,1,1,"vitrakvi","larotrectinib"
"902",210867,7,"MDGH","MEDICINES DEVELOPMENT FOR GLOBAL HEALTH",0,1,2018-06-13,3,1,2019-01-18,"STANDARD",219,1,1,1,"moxidectin","moxidectin"
"903",210868,7,"PFIZER INC","PFIZER",92400,0,2018-11-02,NA,NA,NA,NA,269,0,1,1,"lorbrena","lorlatinib"
"904",210884,12,"DR REDDYS LABS LTD","DR REDDYS LABS LTD",125,1,2019-01-25,NA,NA,NA,NA,185,0,1,0,"tosymra","sumatriptan"
"905",210906,15,"HQ SPCLT PHARMA","HQ SPCLT PHARMA",0,1,2018-10-29,NA,NA,NA,NA,273,0,1,0,"calcium gluconate in sodium chloride","calcium gluconate"
"906",210910,7,"COSMO TECHNOLOGIES","COSMO TECHNOLOGIES",0,1,2018-11-16,NA,NA,NA,NA,255,0,1,1,"aemcolo","rifamycin"
"907",210913,15,"SUN PHARMA GLOBAL","SUN PHARMA GLOBAL",30000,0,2018-08-14,NA,NA,NA,NA,349,0,1,0,"cequa","cyclosporine"
"908",210922,7,"ALNYLAM PHARMS INC","ALNYLAM PHARMS INC",1065,0,2018-08-10,NA,NA,NA,NA,353,0,1,1,"onpattro","patisiran sodium"
"909",210923,7,"SHIONOGI INC","SHIONOGI INC",6165,0,2018-07-31,NA,NA,NA,NA,363,0,1,1,"mulpleta","lusutrombopag"
"910",210951,7,"JANSSEN BIOTECH","JANSSEN",135100,0,2018-02-14,NA,NA,NA,NA,530,0,1,1,"erleada","apalutamide"
"911",210997,15,"EXELA PHARMA SCS LLC","EXELA PHARMA SCIENCE",136,1,2018-07-11,NA,NA,NA,NA,383,0,1,0,"glyrx-pf","glycopyrrolate"
"912",210997,15,"EXELA PHARMA SCS LLC","EXELA PHARMA SCIENCE",136,1,2018-07-11,NA,NA,NA,NA,383,0,1,0,"glyrx-pf","glycopyrrolate"
"913",210997,2,"EXELA PHARMA SCS LLC","EXELA PHARMA SCIENCE",136,1,2018-07-11,NA,NA,NA,NA,383,0,1,0,"glyrx-pf","glycopyrrolate"
"914",210997,2,"EXELA PHARMA SCS LLC","EXELA PHARMA SCIENCE",136,1,2018-07-11,NA,NA,NA,NA,383,0,1,0,"glyrx-pf","glycopyrrolate"
"915",211109,7,"TETRAPHASE PHARMS","TETRAPHASE PHARMS",66,0,2018-08-27,NA,NA,NA,NA,336,0,1,1,"xerava","eravacycline dihydrochloride"
"916",211155,7,"VERASTEM INC","VERASTEM INC",169,0,2018-09-24,NA,NA,NA,NA,308,0,1,1,"copiktra","duvelisib"
"917",211155,7,"VERASTEM INC","VERASTEM INC",169,0,2018-09-24,NA,NA,NA,NA,308,0,1,1,"copiktra","duvelisib"
"918",211155,2,"VERASTEM INC","VERASTEM INC",169,0,2018-09-24,NA,NA,NA,NA,308,0,1,1,"copiktra","duvelisib"
"919",211155,2,"VERASTEM INC","VERASTEM INC",169,0,2018-09-24,NA,NA,NA,NA,308,0,1,1,"copiktra","duvelisib"
"920",211158,15,"AMNEAL PHARMS LLC","AMNEAL PHARMS LLC",6000,0,2018-08-02,NA,NA,NA,NA,361,0,1,0,"tigecycline","tigecycline"
"921",211172,7,"AKCEA THERAPS","AKCEA THERAPS",248,0,2018-10-05,NA,NA,NA,NA,297,0,1,1,"tegsedi","inotersen sodium"
"922",211192,7,"AGIOS PHARMS INC","AGIOS PHARMS INC",287,0,2018-07-20,NA,NA,NA,NA,374,0,1,1,"tibsovo","ivosidenib"
"923",211210,12,"TERSERA THERAPS LLC","TERSERA THERAPS LLC",0,1,2018-10-19,NA,NA,NA,NA,283,0,1,0,"qmiiz odt","meloxicam"
"924",211226,9,"SPECTRUM PHARMS","SPECTRUM PHARMS",235,0,2018-10-19,NA,NA,NA,NA,283,0,1,0,"khapzory","levoleucovorin"
"925",211270,23,"LINDE GAS PUERTO RICO INC","LINDE",51138,0,2017-12-17,NA,NA,NA,NA,589,0,1,0,"medical air, usp","medical air"
"926",211284,15,"CELLTRION","CELLTRION",331,1,2018-11-16,NA,NA,NA,NA,255,0,1,0,"temixys","lamivudine; tenofovir disoproxil fumarate"
"927",211288,8,"PFIZER INC","PFIZER",92400,0,2018-09-27,NA,NA,NA,NA,305,0,1,1,"vizimpro","dacomitinib"
"928",211358,12,"VERTEX PHARMS INC","VERTEX",925,0,2018-08-07,NA,NA,NA,NA,356,0,1,1,"orkambi","ivacaftor; lumacaftor"
"929",211580,15,"NOVADAQ TECH","NOVADAQ TECH",56,0,2018-11-21,NA,NA,NA,NA,250,0,1,0,"spy agent green kit","indocyanine green"
"930",211651,7,"PFIZER INC","PFIZER",92400,0,2018-10-16,NA,NA,NA,NA,286,0,1,1,"talzenna","talazoparib tosylate"
"931",211781,23,"A-OX WELDING SUPPLY CO, INC.","A-OX WELDING SUPPLY CO, INC.",0,1,2018-04-23,NA,NA,NA,NA,462,0,1,0,"helium, usp","helium"
"932",212314,23,"UNIVERSAL INDUSTRIAL GASES, INC","UNIVERSAL INDUSTRIAL GASES, INC",10,1,2018-08-24,NA,NA,NA,NA,339,0,1,0,"oxygen, usp","oxygen, usp"
"933",212315,23,"UNIVERSAL INDUSTRIAL GASES, INC","UNIVERSAL INDUSTRIAL GASES, INC",10,1,2018-08-24,NA,NA,NA,NA,339,0,1,0,"nitrogen, nf","nitrogen, nf"
"934",212319,15,"RAFA LABS LTD","RAFA LABS LTD",0,1,2018-07-09,NA,NA,NA,NA,385,0,1,1,"atropine (autoinjector)","atropine"
"935",761024,11,"AMGEN INC","AMGEN",19200,0,2016-09-23,3,3,2018-03-15,"STANDARD",538,1,0,0,"amjevita","adalimumab-atto"
"936",761025,7,"BOEHRINGER INGELHEIM","BOEHRINGER INGELHEIM",50000,1,2015-10-16,2,2,2018-04-12,"STANDARD",909,1,0,1,"praxbind","idarucizumab"
"937",761028,15,"AMGEN INC","AMGEN",19200,0,2017-09-14,NA,NA,NA,NA,683,0,0,0,"mvasi","bevacizumab-awwb"
"938",761029,7,"BIOGEN","BIOGEN",7800,0,2016-05-27,2,1,2017-05-26,"STANDARD",364,1,0,0,"zinbryta","daclizumab"
"939",761032,7,"VALEANT LUXEMBOURG","BAUSCH AND LOMB",21100,0,2017-02-15,21,1,2017-06-08,"N/A",113,1,0,0,"siliq","brodalumab"
"940",761033,7,"TEVA RESPIRATORY LLC","TEVA",42535,0,2016-03-23,3,10,2019-01-09,"STANDARD",1022,1,0,0,"cinqair","reslizumab"
"941",761034,7,"GENENTECH INC","GENENTECH",14717,0,2016-05-18,2,1,2017-04-17,"PRIORITY",334,1,0,1,"tecentriq","atezolizumab"
"942",761035,7,"BRISTOL MYERS SQUIBB","BRISTOL-MYERS SQUIBB",23300,0,2015-11-30,2,5,2017-05-11,"STANDARD",528,1,0,1,"empliciti","elotuzumab"
"943",761036,7,"JANSSEN BIOTECH","JANSSEN",135100,0,2015-11-16,2,3,2016-11-21,"PRIORITY",371,1,0,1,"darzalex","daratumumab"
"944",761036,7,"JANSSEN BIOTECH","JANSSEN",135100,0,2015-11-16,2,4,2016-11-21,"PRIORITY",371,1,0,1,"darzalex","daratumumab"
"945",761037,7,"SANOFI SYNTHELABO","SANOFI",106859,0,2017-05-22,2,1,2018-04-13,"STANDARD",326,1,0,0,"kevzara","sarilumab"
"946",761038,7,"ELI LILLY AND CO","ELI LILLY",38680,0,2016-10-19,4,9,2018-08-09,"N/A",659,1,0,1,"lartruvo","olaratumab"
"947",761039,15,"COHERUS BIOSCIENCES INC","COHERUS BIOSCIENCES INC",152,0,2018-11-02,NA,NA,NA,NA,269,0,0,0,"udenyca","pegfilgrastim-cbqv"
"948",761040,7,"WYETH PHARMS INC","PFIZER",92400,0,2017-08-17,NA,NA,NA,NA,711,0,0,1,"besponsa","inotuzumab ozogamicin"
"949",761041,25,"GENENTECH INC","GENENTECH",14717,0,2016-10-18,NA,NA,NA,NA,1014,0,0,1,"tecentriq","atezolizumab"
"950",761042,19,"SANDOZ","SANDOZ INC",26500,0,2016-08-30,3,1,2018-01-26,"STANDARD",514,1,0,0,"erelzi","etanercept-szzs"
"951",761043,12,"GLAXOSMITHKLINE LLC","GLAXOSMITHKLINE",99827,0,2017-07-20,3,2,2018-06-22,"STANDARD",337,1,0,0,"benlysta","belimumab"
"952",761044,12,"JANSSEN BIOTECH","JANSSEN",135100,0,2016-09-23,NA,NA,NA,NA,1039,0,0,0,"stelara","ustekinumab"
"953",761046,7,"MERCK SHARP DOHME","MERCK",69000,0,2016-10-21,NA,NA,NA,NA,1011,0,0,1,"zinplava","bezlotoxumab"
"954",761047,7,"ULTRAGENYX PHARM INC","ULTRAGENYX PHARM INC",610,0,2017-11-15,NA,NA,NA,NA,621,0,0,1,"mepsevii","vestronidase alfa-vjbk"
"955",761049,7,"EMD SERONO INC","EMD SERONO INC",2038,1,2017-03-23,3,1,2017-04-25,"STANDARD",33,1,0,1,"bavencio","avelumab"
"956",761051,7,"KYOWA KIRIN","KYOWA KIRIN",240,1,2018-08-08,NA,NA,NA,NA,355,0,0,1,"poteligeo","mogamulizumab-kpkc"
"957",761052,7,"BIOMARIN PHARM","BIOMARIN PHARM",2849,0,2017-04-27,3,3,2018-12-11,"STANDARD",593,1,0,1,"brineura","cerliponase alfa"
"958",761053,7,"GENENTECH INC","GENENTECH",14717,0,2017-03-28,3,8,2017-11-02,"STANDARD",219,1,0,1,"ocrevus","ocrelizumab"
"959",761054,15,"SAMSUNG BIOEPIS CO LTD","SAMSUNG",320671,0,2017-04-21,NA,NA,NA,NA,829,0,0,0,"renflexis","infliximab-abda"
"960",761055,7,"REGENERON PHARMACEUTICALS","REGENERON PHARMACEUTICALS",7400,0,2017-03-28,3,5,2018-01-10,"STANDARD",288,1,0,1,"dupixent","dupilumab"
"961",761058,9,"BOEHRINGER INGELHEIM","BOEHRINGER INGELHEIM",50000,1,2017-08-25,NA,NA,NA,NA,703,0,0,0,"cyltezo","adalimumab-adbm"
