DrugID,IndicationID,DrugIndicationID,LeadCompanyID,Drug_Name,Generic_Name,Lead_Company,Ticker,State,Country,Continent,Market_Cap,Disease_Group,Sub_Disease_Group,Indication_Name,Lead_Indication,Current_Phase,Event_Phase,Likelihood_of_Approval,Molecule,Target,Drug_Classification,Imaging_Agent,Route_of_Administration,Fast_Track,SPA,Orphan,Breakthrough,RMAT,QIDP,Est_US_Approval_Date,Est_EU_Approval_Date,Est_Japan_Approval_Date,Actual_US_Approval_Date,Actual_EU_Approval_Date,Actual_Japan_Approval_Date,Future_PDUFA_Date,Future_NDA_BLA_Date,NDA_BLA_Date,Phase_III_Date,Phase_II_Date,Phase_I_Date,IND_Date,Phase_III_Event_Date,Phase_II_Event_Date,Phase_I_Event_Date,Lead_Company_Revenue_Pct_US,Peak_US_Revenue,US_2016,US_2017,US_2018,US_2019_YTD,WW_2016,WW_2017,WW_2018,WW_2019_YTD,Last_Quarter_Reported,Partner
1662,518,2673,255,Campral,acamprosate Calcium,Merck KGaA,MKGAY,,Germany,Europe,,Psychiatry,Other,Alcohol Use Disorder,Y,Approved (Generic Competition),Approved,100% (Same As Avg.),Small Molecule,GABA Receptors^ NMDA Glutamate Receptor,New Molecular Entity (NME),No,Oral (PO),N,N,N,N,N,N,,,,07/29/04,,,,,12/01/01,,,,,06/27/02,,,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Allergan plc
2662,321,4546,395,Canasa,mesalamine,Allergan plc,AGN,,Ireland,Europe,53945515162,Autoimmune/immunology,Inflammatory Bowel Disease,Ulcerative Colitis (UC),Y,Approved,Approved,100% (Same As Avg.),Small Molecule,"Cyclooxygenases (COX-1, COX-2, and COX-3)",Non-NME,No,Rectal,N,N,N,,N,N,,,,01/05/01,,,,,,,,,,,,,N/A,405.1,$   178.7,$   306.7,$   331.2,$    46.2,$   196.4,$   506.0,$   373.6,$    49.8,Q1 2019,N/A
1758,3116,2797,254,Cancidas,caspofungin acetate,"Merck & Co., Inc.",MRK,New Jersey,United States,North America,2.2384E+11,Infectious disease,"Antibacterial, Mycobacterial, or Fungal",Fungal Infections - Systemic,Y,Approved (Generic Competition),Approved,100% (Same As Avg.),Small Molecule,"Beta (1,3)-D-Glucan",New Molecular Entity (NME),No,Intravenous (IV),N,N,N,N,N,N,,,,01/26/01,10/24/01,,,,,,,,,,,,N/A,,$    24.0,$    20.0,$    11.0,$     4.0,$   558.0,$   422.0,$   326.0,$   128.0,Q2 2019,N/A
1897,532,3340,51,Caprelsa,vandetanib,Sanofi,SNY,,France,Europe,1.05588E+11,Oncology,Solid,Thyroid Cancer,Y,Approved,Approved,100% (Same As Avg.),Small Molecule,EGFR (Epidermal Growth Factor Receptor)^ RET^ VEGF (Vascular endothelial growth factor),New Molecular Entity (NME),No,Oral (PO),Y,N,Y,N,N,N,,,,04/06/11,02/17/12,09/28/15,,,07/07/10,07/26/07,12/07/04,,,07/26/07,07/28/05,,100%,,N/A,$     0.0,$     0.0,$     0.0,N/A,$     0.0,$     0.0,$     0.0,Q4 2012,AstraZeneca PLC
17889,654,23370,1008,Carbaglu,,Recordati SpA,REC:IM,,Italy,Europe,,Metabolic,Inborn Errors Of Metabolism,Urea Cycle Disorders and Derangements (UCD),N,Approved,Approved,100% (Same As Avg.),Small Molecule,Urea cycle,New Molecular Entity (NME),No,Oral (PO),Y,N,Y,,N,N,,,,03/18/10,01/24/03,,,,04/21/08,,,,,,,,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
22016,244,29783,470,Cardizem LA,diltiazem hydrochloride,Bausch Health Companies Inc.,BHC,Quebec,Canada,North America,7936757676,Cardiovascular,Hypertension (Systemic),Hypertension (Systemic),Y,Approved,Approved,100% (Same As Avg.),Small Molecule,Calcium Channel,Non-NME,No,Oral (PO),N,N,N,N,N,N,,,,02/06/03,,,,,06/11/01,,,,,,,,N/A,,$     0.0,$     0.0,$     0.0,$     0.0,$     0.0,$     0.0,$     0.0,$     0.0,N/A,AbbVie Inc.
22016,446,29784,470,Cardizem LA,diltiazem hydrochloride,Bausch Health Companies Inc.,BHC,Quebec,Canada,North America,7936757676,Cardiovascular,Other,Angina,N,Approved,Approved,100% (Same As Avg.),Small Molecule,Calcium Channel,Non-NME,No,Oral (PO),N,N,N,N,N,N,,,,04/02/04,,,,,,,,,,,,,N/A,,$     0.0,$     0.0,$     0.0,$     0.0,$     0.0,$     0.0,$     0.0,$     0.0,N/A,AbbVie Inc.
11701,272,14743,240,Carnexiv,carbamazepine,H. Lundbeck A/S,HLUKF,,Denmark,Europe,,Neurology,Seizure Disorders (Epilepsy),Seizure Disorders (Epilepsy),N,Approved,Approved,100% (Same As Avg.),Small Molecule,Sodium Channels,Non-NME,No,Intravenous (IV),N,N,Y,N,N,N,,,,10/07/16,,,,,03/10/14,,,,,07/31/07,,,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Ligand Pharmaceuticals, Inc."
11701,3009,22796,240,Carnexiv,carbamazepine,H. Lundbeck A/S,HLUKF,,Denmark,Europe,,Neurology,Seizure Disorders (Epilepsy),Partial Seizures (Epilepsy),Y,Approved,Approved,100% (Same As Avg.),Small Molecule,Sodium Channels,Non-NME,No,Intravenous (IV),N,N,Y,N,N,N,,,,10/07/16,,,,,03/10/14,,,,,07/31/07,,,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Ligand Pharmaceuticals, Inc."
39743,264,55583,8945,CaroSpir,Spironolactone,"CMP Pharma, Inc.",,North Carolina,United States,North America,,Cardiovascular,Congestive Heart Failure,Congestive Heart Failure (CHF) and Cardiomyopathies,N,Approved,Approved,100% (Same As Avg.),Small Molecule,Mineralocorticoid Receptor,Non-NME,No,Oral (PO),N,N,N,N,N,N,,,,08/04/17,,,,,10/04/16,,,,,,,,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
39743,709,55594,8945,CaroSpir,Spironolactone,"CMP Pharma, Inc.",,North Carolina,United States,North America,,Renal,General,Edema,N,Approved,Approved,100% (Same As Avg.),Small Molecule,Mineralocorticoid Receptor,Non-NME,No,Oral (PO),N,N,N,N,N,N,,,,08/04/17,,,,,10/04/16,,,,,,,,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
39743,244,55595,8945,CaroSpir,Spironolactone,"CMP Pharma, Inc.",,North Carolina,United States,North America,,Cardiovascular,Hypertension (Systemic),Hypertension (Systemic),N,Approved,Approved,100% (Same As Avg.),Small Molecule,Mineralocorticoid Receptor,Non-NME,No,Oral (PO),N,N,N,N,N,N,,,,08/04/17,,,,,10/04/16,,,,,,,,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
38988,560,54513,375,Cassipa,buprenorphine hydrochloride/naloxone hydrochloride,Teva Pharmaceutical Industries Ltd.,TEVA,,Israel,Asia,7171728558,Psychiatry,Other,Substance Use Disorder,Y,Approved,Approved,100% (Same As Avg.),Small Molecule,Opioid receptors,Non-NME,No,Sublingual (SL)/Oral Transmucosal,N,N,N,N,N,N,,,,09/07/18,,,,,,,,,,09/30/16,,,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
65,2910,196,149,Cathflo Activase,alteplase,Roche Holding AG,RHHBY,,Switzerland,Europe,,Cardiovascular,Other,Catheter Complications,Y,Approved,Approved,100% (Same As Avg.),Protein,Fibrin (Coagulation Factor Ia)^ Plasminogen^ Tissue Plasminogen Activator (TPA),Biologic,No,Intravenous (IV),N,N,N,,N,N,,,,09/10/01,05/30/08,,,,,,,,,,,,100%,,N/A,N/A,$     0.0,$     0.0,N/A,N/A,$     0.0,$     0.0,N/A,Boehringer Ingelheim GmbH
2861,74,4883,179,Cayston,aztreonam lysine,"Gilead Sciences, Inc.",GILD,California,United States,North America,83179741051,Respiratory,Cystic Fibrosis,Cystic Fibrosis (CF),Y,Approved,Approved,100% (Same As Avg.),Small Molecule,Penicillin Binding Proteins (PBP),Non-NME,No,Inhaled,N,N,Y,N,N,N,,,,02/22/10,09/21/09,,,,11/16/07,04/25/05,,,,04/25/05,,,100%,131,$     0.0,$     0.0,$     0.0,$     0.0,$     0.0,$     0.0,$     0.0,$     0.0,Q1 2014,N/A
1754,3127,2816,312,Celebrex,celecoxib,Pfizer Inc.,PFE,New York,United States,North America,2.03473E+11,Neurology,Pain,Acute Pain,N,Approved (Generic Competition),Approved,100% (Same As Avg.),Small Molecule,Cyclooxygenase 2 (COX2) / Prostaglandin-Endoperoxide Synthase 2 (PTGS2),New Molecular Entity (NME),No,Oral (PO),N,N,N,N,N,N,,,,10/18/01,,06/17/09,,,,,,,,,,,N/A,,$   146.0,$   163.0,$    65.0,$    15.0,$   915.0,$   775.0,"$  1,129.4",$   270.2,Q1 2019,"Astellas Pharma, Inc."
1754,1473,25958,312,Celebrex,celecoxib,Pfizer Inc.,PFE,New York,United States,North America,2.03473E+11,Endocrine,Other,Dysmenorrhea,N,Approved (Generic Competition),Approved,100% (Same As Avg.),Small Molecule,Cyclooxygenase 2 (COX2) / Prostaglandin-Endoperoxide Synthase 2 (PTGS2),New Molecular Entity (NME),No,Oral (PO),N,N,N,N,N,N,,,,10/18/01,,,,,,,,,,,,,N/A,,$   146.0,$   163.0,$    65.0,$    15.0,$   915.0,$   775.0,"$  1,129.4",$   270.2,Q1 2019,"Astellas Pharma, Inc."
1687,727,10827,149,CellCept,mycophenolate mofetil,Roche Holding AG,RHHBY,,Switzerland,Europe,,Autoimmune/immunology,Transplant Rejection,Liver Transplant Rejection,N,Approved (Generic Competition),Approved,100% (Same As Avg.),Small Molecule,IMPDH I (Inosine Monophosphate Dehydrogenase 1),New Molecular Entity (NME),No,"Intravenous (IV), Oral (PO)",N,N,N,,N,N,,,,08/09/00,11/15/00,,,,,,,,,,,,50%,,$   175.7,$   122.2,$   108.6,$    43.0,$   756.5,$   711.1,$   679.3,$   325.1,Q2 2019,"Chugai Pharmaceutical Co., Ltd., Vifor Pharma Group"
20450,440,27265,3814,Centany,mupirocin,"Medimetriks Pharmaceuticals, Inc.",,New Jersey,United States,North America,,Infectious disease,"Antibacterial, Mycobacterial, or Fungal",Skin and Skin-Structure Infections (Antibacterial),Y,Approved,Approved,100% (Same As Avg.),Small Molecule,Isoleucyl-tRNA synthetase (bacterial),Non-NME,No,Topical,N,N,N,,N,N,,,,12/04/02,,,,,,,,,,,,,N/A,,N/A,$     0.0,$     0.0,$     0.0,N/A,$     0.0,$     0.0,$     0.0,N/A,Perrigo Company PLC
36138,346,50323,826,Ceprotin,,Takeda Pharmaceutical Company Ltd,TAK,,Japan,Asia,,Hematology,Antithrombotic,Venous Thromboembolism (VTE),N,Approved,Approved,100% (Same As Avg.),Protein,Protein C,Biologic,No,Intravenous (IV),N,N,Y,N,N,N,,,,03/30/07,07/16/01,,,,,,,,,,,,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
27691,548,38831,3285,Cequa,cyclosporine,Sun Pharmaceutical Industries Ltd.,SUNP:IN,,India,Asia,,Ophthalmology,Other,Dry Eye (Ophthalmology),N,Approved,Approved,100% (Same As Avg.),Peptide,Calcineurin phosphatase,Non-NME,No,Intraocular/Subretinal/Subconjunctival,N,N,N,N,N,N,,,,08/14/18,,,,,,,,,,09/30/14,,,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,China Medical System Holdings Limited
1360,277,4240,51,Cerdelga,eliglustat tartrate,Sanofi,SNY,,France,Europe,1.05588E+11,Metabolic,Inborn Errors Of Metabolism,Gaucher's Disease,Y,Approved,Approved,100% (Same As Avg.),Small Molecule,Glucosylceramide Synthase,New Molecular Entity (NME),No,Oral (PO),N,N,N,N,N,N,,,,08/19/14,01/19/15,03/30/15,,,09/19/13,08/06/09,,,,08/06/09,07/12/06,,N/A,,$    94.4,$   108.9,$   119.9,$    64.4,$   117.7,$   138.3,$   194.8,$   110.7,Q2 2019,"PDL BioPharma, Inc., University of Michigan"
1800,3080,2871,180,Cervarix,papillomavirus bivalent vaccine (human) (recombinant),GlaxoSmithKline plc,GSK,,United Kingdom,Europe,1.09197E+11,Infectious disease,Antiviral,"Human papillomavirus (HPV) Prevention (Antiviral, Vaccines)",Y,Approved,Approved,100% (Same As Avg.),Vaccine,Human Papillomavirus (HPV)^ Immune system,Vaccine,No,Intramuscular (IM),Y,N,N,N,N,N,,,,10/16/09,09/20/07,10/16/09,,,03/29/07,,,,,12/10/03,,,85%,,$     1.0,N/A,N/A,N/A,$   110.0,$   173.1,$   187.9,$    27.1,Q1 2019,"AstraZeneca PLC, CSL Limited"
24679,3124,34293,4851,Cetraxal,,WraSer Pharmaceuticals,,Mississippi,United States,North America,,Infectious disease,"Antibacterial, Mycobacterial, or Fungal",Ear Infections (Antibacterial),N,Approved,Approved,100% (Same As Avg.),Small Molecule,Topoisomerase II (DNA gyrase) and IV,Non-NME,No,Topical,N,N,N,N,N,N,,,,05/01/09,,,,,,,,,,,,,N/A,,$     0.0,$     0.0,$     0.0,$     0.0,$     0.0,$     0.0,$     0.0,$     0.0,N/A,N/A
985,241,1197,14,Cetrotide,cetrorelix,"Aeterna Zentaris, Inc.",AEZS,,Canada,North America,40937492,Obstetrics/Gynecology,Gynecology,Reproductive Disorder,Y,Approved,Approved,100% (Same As Avg.),Small Molecule,Gonadotropin-Releasing Hormone (GnRH) Receptor,New Molecular Entity (NME),No,Intramuscular (IM),N,N,N,,N,N,,,,08/11/00,04/13/99,04/20/06,,,,,,,,,,,N/A,,$     0.0,$     0.0,$     0.0,$     0.0,$     0.0,$     0.0,$     0.0,$     0.0,N/A,"Merck KGaA, Shionogi &amp; Co. Ltd."
30829,726,42634,4042,Cetylev,acetylcysteine,"Arbor Pharmaceuticals, LLC",,Georgia,United States,North America,,Not Specified,Other,Drug Toxicity,N,Approved,Approved,100% (Same As Avg.),Not Specified,Glutathione (GSH) synthesis,Non-NME,No,Oral (PO),N,N,Y,N,N,N,,,,01/29/16,,,,,03/30/15,,,,,02/24/15,,,N/A,,N/A,N/A,$     0.0,$     0.0,N/A,N/A,$     0.0,$     0.0,N/A,N/A
21218,3230,28563,3759,Cevira,hexaminolevulinate hydrochloride,Photocure ASA,PHO:NO,,Norway,Europe,,Oncology,Solid,Bladder Cancer - Imaging,Y,Approved,Approved,100% (Same As Avg.),Small Molecule,Unknown,Non-NME,Yes,"Topical, Intravesical",N,N,N,,N,N,,,,05/28/10,09/17/04,,,,06/30/09,,,,,09/17/04,,,N/A,,N/A,$     5.0,$     7.4,$     2.5,N/A,$    10.0,$    12.9,$     4.0,Q1 2019,"BioSyent Inc., Celgene Corporation, Ipsen SA, Jiangsu Asieris Pharmaceuticals Co. Ltd."
2309,559,3879,312,Chantix,varenicline tartrate,Pfizer Inc.,PFE,New York,United States,North America,2.03473E+11,Neurology,Other,Smoking Cessation,Y,Approved,Approved,100% (Same As Avg.),Small Molecule,Nicotinic Acetylcholine Receptor - a4ß2 subtype &lt;br&gt;(a4ß2 nAChR)^ Nicotinic Acetylcholine Receptor - a7 subtype &lt;br&gt;(a7 nAChR),New Molecular Entity (NME),No,Oral (PO),N,N,N,N,N,N,,,,05/11/06,09/26/06,01/25/08,,,11/10/05,,,,,04/19/05,,,N/A,,$   597.0,$   743.0,$   838.0,$   439.0,$   843.0,$   998.0,"$  1,085.0",$   549.0,Q2 2019,N/A
23338,3382,31981,3579,Cholbam,cholic acid,"Retrophin, Inc.",RTRX,New York,United States,North America,736682296,Metabolic,Inborn Errors Of Metabolism,Disorders in Bile Acid Synthesis,Y,Approved,Approved,100% (Same As Avg.),Small Molecule,Bile Acids,New Molecular Entity (NME),No,,N,N,Y,N,N,N,,,,03/17/15,11/20/15,,,,,,,,,05/03/10,,,N/A,,N/A,N/A,$     0.0,$     0.0,N/A,N/A,$     0.0,$     0.0,N/A,"Asklepion Pharmaceuticals, LLC, FGK Representative Service GmbH"
20985,3192,28159,3928,Choline C 11 Injection,,Mayo Clinic,,Minnesota,United States,North America,,Oncology,Solid,Prostate Cancer - Imaging,Y,Approved,Approved,100% (Same As Avg.),Small Molecule,Tumor Cells,New Molecular Entity (NME),Yes,Intravenous (IV),N,N,N,N,N,N,,,,09/12/12,,,,,12/12/11,,,,,,,,N/A,,$     0.0,$     0.0,$     0.0,$     0.0,$     0.0,$     0.0,$     0.0,$     0.0,N/A,N/A
435,160,740,136,Cialis,tadalafil,Eli Lilly & Company,LLY,Indiana,United States,North America,1.22564E+11,Urology,Male Sexual Dysfunction,Erectile Dysfunction (ED),Y,Approved (Generic Competition),Approved,100% (Same As Avg.),Small Molecule,Phosphodiesterase 5 (PDE5),New Molecular Entity (NME),No,Oral (PO),N,N,N,N,N,N,,,,11/21/03,11/14/02,07/31/07,,,06/28/01,,,,,,,,N/A,,"$  1,469.5","$  1,358.7","$  1,129.2",$   143.2,"$  2,471.7","$  2,323.2","$  1,999.6",$   342.0,Q1 2019,"Lupin Limited, Nippon Shinyaku Co., Ltd., Sanofi"
435,569,3180,136,Cialis,tadalafil,Eli Lilly & Company,LLY,Indiana,United States,North America,1.22564E+11,Urology,General,Benign Prostatic Hyperplasia (BPH),N,Approved,Approved,100% (Same As Avg.),Small Molecule,Phosphodiesterase 5 (PDE5),New Molecular Entity (NME),No,Oral (PO),N,N,N,N,N,N,,,,10/06/11,10/30/12,01/31/14,,,,,10/01/04,,,03/18/09,02/03/05,,N/A,,"$  1,469.5","$  1,358.7","$  1,129.2",$   143.2,"$  2,471.7","$  2,323.2","$  1,999.6",$   342.0,Q1 2019,"Lupin Limited, Nippon Shinyaku Co., Ltd., Sanofi"
37494,78,52286,266,Cimduo,Tenofovir Disoproxil Fumarate and Lamivudine,Mylan N.V.,MYL,Pennsylvania,United States,North America,,Infectious disease,Antiviral,HIV / AIDS,N,Approved,Approved,100% (Same As Avg.),Small Molecule,Reverse Transcriptase,Non-NME,No,Oral (PO),N,N,N,N,N,N,,,,02/28/18,,,,,,,,,,,,,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
247,156,362,88,Cimzia,certolizumab pegol,UCB SA,UCB:BB,,Belgium,Europe,,Autoimmune/immunology,Inflammatory Bowel Disease,Crohn's Disease,Y,Approved,Approved,100% (Same As Avg.),Monoclonal Antibody,Tumor Necrosis Factor-alpha (TNF-alpha),Biologic,No,Subcutaneous (SQ),N,N,N,,N,N,,,01/01/2012 - 01/01/2012,04/22/08,,,,,03/02/06,12/23/03,,,,01/07/04,05/27/03,,95%,,$   930.0,"$  1,113.4",$   991.7,$   277.1,"$  1,450.0","$  1,797.8","$  1,600.5",$   455.5,Q1 2019,"Astellas Pharma, Inc., Enzon Pharmaceuticals, Inc., Nektar Therapeutics, NewBridge Pharmaceuticals, Royalty Pharma AG"
247,154,363,88,Cimzia,certolizumab pegol,UCB SA,UCB:BB,,Belgium,Europe,,Autoimmune/immunology,Arthritis,Rheumatoid Arthritis (RA),N,Approved,Approved,100% (Same As Avg.),Monoclonal Antibody,Tumor Necrosis Factor-alpha (TNF-alpha),Biologic,No,Subcutaneous (SQ),N,N,N,N,N,N,,,,05/13/09,10/01/09,12/25/12,,,12/14/07,12/20/02,,,,11/13/03,,,95%,,$   930.0,"$  1,113.4",$   991.7,$   277.1,"$  1,450.0","$  1,797.8","$  1,600.5",$   455.5,Q1 2019,"Astellas Pharma, Inc., Enzon Pharmaceuticals, Inc., Nektar Therapeutics, NewBridge Pharmaceuticals, Royalty Pharma AG"
247,155,4230,88,Cimzia,certolizumab pegol,UCB SA,UCB:BB,,Belgium,Europe,,Autoimmune/immunology,Psoriasis,Psoriasis,N,Approved,Approved,100% (Same As Avg.),Monoclonal Antibody,Tumor Necrosis Factor-alpha (TNF-alpha),Biologic,No,Subcutaneous (SQ),N,N,N,N,N,N,,,,05/24/18,06/07/18,,,,07/24/17,,,,,12/12/05,08/01/08,,95%,,$   930.0,"$  1,113.4",$   991.7,$   277.1,"$  1,450.0","$  1,797.8","$  1,600.5",$   455.5,Q1 2019,"Astellas Pharma, Inc., Enzon Pharmaceuticals, Inc., Nektar Therapeutics, NewBridge Pharmaceuticals, Royalty Pharma AG"
247,336,20850,88,Cimzia,certolizumab pegol,UCB SA,UCB:BB,,Belgium,Europe,,Autoimmune/immunology,Psoriasis,Psoriatic Arthritis (PA),N,Approved,Approved,100% (Same As Avg.),Monoclonal Antibody,Tumor Necrosis Factor-alpha (TNF-alpha),Biologic,No,Subcutaneous (SQ),N,N,N,N,N,N,,02/01/2014 - 02/01/2014,,09/27/13,,,,,02/20/13,03/15/10,,,,03/15/10,12/10/09,,95%,,$   930.0,"$  1,113.4",$   991.7,$   277.1,"$  1,450.0","$  1,797.8","$  1,600.5",$   455.5,Q1 2019,"Astellas Pharma, Inc., Enzon Pharmaceuticals, Inc., Nektar Therapeutics, NewBridge Pharmaceuticals, Royalty Pharma AG"
247,252,20851,88,Cimzia,certolizumab pegol,UCB SA,UCB:BB,,Belgium,Europe,,Autoimmune/immunology,Arthritis,Axial Spondyloarthritis,N,Approved,Approved,100% (Same As Avg.),Monoclonal Antibody,Tumor Necrosis Factor-alpha (TNF-alpha),Biologic,No,Subcutaneous (SQ),N,N,N,N,N,N,,02/01/2014 - 02/01/2014,,10/18/13,,,,,02/20/13,03/15/10,,,,03/15/10,12/10/09,,95%,,$   930.0,"$  1,113.4",$   991.7,$   277.1,"$  1,450.0","$  1,797.8","$  1,600.5",$   455.5,Q1 2019,"Astellas Pharma, Inc., Enzon Pharmaceuticals, Inc., Nektar Therapeutics, NewBridge Pharmaceuticals, Royalty Pharma AG"
14169,72,17938,375,Cinqair,reslizumab,Teva Pharmaceutical Industries Ltd.,TEVA,,Israel,Asia,7171728558,Respiratory,Asthma,Asthma,Y,Approved,Approved,100% (Same As Avg.),Monoclonal Antibody,IL-5 (Interleukin-5) and IL-5 Receptor (IL-5R),Biologic,No,"Intravenous (IV), Subcutaneous (SQ)",N,N,N,N,N,N,,,,03/23/16,08/15/16,,,,03/29/15,01/04/11,,,,01/04/11,11/01/07,,N/A,,N/A,N/A,$     0.0,$     0.0,N/A,N/A,$     0.0,$     0.0,N/A,N/A
2237,556,3755,826,Cinryze (IV),C1 esterase inhibitor (human),Takeda Pharmaceutical Company Ltd,TAK,,Japan,Asia,,Autoimmune/immunology,Other,Hereditary Angioedema (HAE),Y,Approved,Approved,100% (Same As Avg.),Protein,Complement Pathway,Biologic,No,Intravenous (IV),Y,N,Y,N,N,N,,,,10/10/08,06/15/11,,,,07/31/07,,,,,03/15/05,,,100%,,$   638.6,$   656.4,$   364.0,N/A,$   680.2,$   699.2,$   400.0,$    73.1,Q1 2019,N/A
24879,767,34574,1330,Cinvanti,aprepitant,"Heron Therapeutics, Inc.",HRTX,California,United States,North America,1417605793,Oncology,General,Chemotherapy Induced Nausea and Vomiting (CINV),Y,Approved,Approved,100% (Same As Avg.),Small Molecule,Neurokinin Receptor,Non-NME,No,Intravenous (IV),N,N,N,N,N,N,,,,11/09/17,,,,,01/12/17,,,05/14/15,,,,02/08/16,N/A,,N/A,N/A,$    56.2,$    28.0,N/A,N/A,$    56.2,$    28.0,Q1 2019,N/A
19436,3124,25626,289,Ciprodex,ciprofloxacin/dexamethasone,Novartis AG,NVS,,Switzerland,Europe,2.10594E+11,Infectious disease,"Antibacterial, Mycobacterial, or Fungal",Ear Infections (Antibacterial),Y,Approved,Approved,100% (Same As Avg.),Small Molecule,Glucocorticoid Receptor (GR)^ Topoisomerase II (DNA gyrase) and IV,Non-NME,No,Topical,N,N,N,,N,N,,,,07/18/03,07/19/12,,,,09/23/02,,,,,,,,N/A,,$     0.0,$     0.0,$     0.0,$     0.0,$     0.0,$     0.0,$     0.0,$     0.0,N/A,Bayer AG
612,236,1133,254,Clarinex,desloratadine,"Merck & Co., Inc.",MRK,New Jersey,United States,North America,2.2384E+11,Allergy,General,Allergic Rhinitis,Y,Approved (Generic Competition),Approved,100% (Same As Avg.),Small Molecule,Histamine H1 Receptor (HRH1),New Molecular Entity (NME),No,Oral (PO),N,N,N,N,N,N,,,,12/21/01,01/15/01,09/28/16,,,,,,,,,,,N/A,,N/A,N/A,$     0.0,$     0.0,N/A,N/A,$     0.0,$     0.0,Q4 2015,"DRI Capital Inc., Kyorin Pharmaceutical Co., Ltd., Sumitomo Dainippon Pharma Co., Ltd."
612,647,3150,254,Clarinex,desloratadine,"Merck & Co., Inc.",MRK,New Jersey,United States,North America,2.2384E+11,Allergy,General,Urticaria,N,Approved (Generic Competition),Approved,100% (Same As Avg.),Small Molecule,Histamine H1 Receptor (HRH1),New Molecular Entity (NME),No,Oral (PO),N,N,N,N,N,N,,,,02/11/02,08/06/01,09/28/16,,,,,,,,,,,N/A,,N/A,N/A,$     0.0,$     0.0,N/A,N/A,$     0.0,$     0.0,Q4 2015,"DRI Capital Inc., Kyorin Pharmaceutical Co., Ltd., Sumitomo Dainippon Pharma Co., Ltd."
36742,3359,51198,582,Clenpiq,"sodium picosulfate, magnesium oxide, and anhydrous citric acid",Ferring Pharmaceuticals,,,Switzerland,Europe,,Gastroenterology (non inflammatory bowel disease),General,Colon Cleansing/Laxatives,Y,Approved,Approved,100% (Same As Avg.),Small Molecule,,Non-NME,No,Oral (PO),N,N,N,N,N,N,,,,11/28/17,,,,,,04/11/17,,,,01/09/17,,,N/A,,N/A,N/A,N/A,$     0.0,N/A,N/A,N/A,$     0.0,N/A,N/A
318,244,588,851,Cleviprex,clevidipine butyrate,Chiesi Farmaceutici S.p.A.,,,Italy,Europe,,Cardiovascular,Hypertension (Systemic),Hypertension (Systemic),Y,Approved,Approved,100% (Same As Avg.),Small Molecule,Calcium Channel,New Molecular Entity (NME),No,Intravenous (IV),N,N,N,,N,N,,01/01/2012 - 01/01/2012,,08/04/08,,,,,07/02/07,11/15/03,,,,02/11/04,08/07/03,,80%,8.8,N/A,N/A,N/A,$     0.0,$     4.4,N/A,N/A,$     0.0,Q1 2016,"AstraZeneca PLC, Emerge Health Pty Ltd."
23789,240,32768,59,Climara Pro,estradiol and levonorgestrel,Bayer AG,BAYRY,,Germany,Europe,,Endocrine,Menopause (Including Specific HRT),Menopause (including Hormone Replacement Therapy [HRT]),N,Approved,Approved,100% (Same As Avg.),Steroid,Estrogen Receptor Alpha (ER1 or ER alpha),Non-NME,No,Transdermal,N,N,N,N,N,N,,,,11/21/03,,,,,,,,,,,,,N/A,,$     0.0,$     0.0,$     0.0,$     0.0,$     0.0,$     0.0,$     0.0,$     0.0,N/A,N/A
23789,242,32769,59,Climara Pro,estradiol and levonorgestrel,Bayer AG,BAYRY,,Germany,Europe,,Endocrine,Osteoporosis And Related Disorders Of Bone Breakdown,Osteoporosis / Osteopenia,N,Approved,Approved,100% (Same As Avg.),Steroid,Estrogen Receptor Alpha (ER1 or ER alpha),Non-NME,No,Transdermal,N,N,N,N,N,N,,,,01/04/06,,,,,,,,,,,,,N/A,,$     0.0,$     0.0,$     0.0,$     0.0,$     0.0,$     0.0,$     0.0,$     0.0,N/A,N/A
22708,77,30911,3822,Clindesse,clindamycin phosphate,Perrigo Company PLC,PRGO,Michigan,United States,North America,,Infectious disease,"Antibacterial, Mycobacterial, or Fungal",Antibacterial and Antifungal - Miscellaneous Vaccines and Treatments,N,Approved,Approved,100% (Same As Avg.),Small Molecule,Bacterial ribosome^ Protein synthesis,Non-NME,No,Intravaginal,N,N,N,N,N,N,,,,11/30/04,,,,,10/30/03,,,,,,,,N/A,,N/A,$     0.0,$     0.0,$     0.0,N/A,$     0.0,$     0.0,$     0.0,N/A,N/A
