"Company ID","Company Name","Company Type (Public/Private)","Country","Market Cap","Currency","EBITDA Qtr","EBITDA Ann","EBITDA TTM","Total Revenue Qtr","Total Revenue Ann","Total Revenue TTM",
"7672","Chondrial Therapeutics, Inc.","Private","United States","","","","","","","","",
"3679","Chong Kun Dang Pharmaceutical Corp.","Public","Korea (South)","","","","","","","","",
"5234","Chongqing Lummy Pharmaceutical Co. Ltd.","Private","China","","","","","","","","",
"5282","CHORD Therapeutics","Private","Switzerland","","","","","","","","",
"1955","Chroma Therapeutics Limited","Private","United Kingdom","","","","","","","","",
"5517","Chromocell Corporation","Private","United States","","","","","","","","",
"6352","Chronos Therapeutics, Ltd.","Private","United Kingdom","","","","","","","","",
"1400","ChronTech Pharma AB","Public","Sweden","","","","","","","","",
"9284","Chrysalis BioTherapeutics, Inc.","Private","United States","","","","","","","","",
"4287","Chrysalis Pharma AG","Private","Switzerland","","","","","","","","",
"94","Chugai Pharmaceutical Co., Ltd.","Public","Japan","","","","","","","","",
"7433","Churchill Pharmaceuticals LLC","Private","United States","","","","","","","","",
"8003","CicloMed LLC","Private","United States","","","","","","","","",
"4533","Ci-Co Healthcare Co., Ltd.","Private","Korea (South)","","","","","","","","",
"5111","Cidara Therapeutics, Inc.","Public","United States","39684546","USD","-14596000","-55069000","-59540000","0","0","0",
"4021","CIMAB S.A.","Private","","","","","","","","","",
"9174","CinCor Pharma, Inc.","Private","United States","","","","","","","","",
"8078","Cingulate Therapeutics, LLC","Private","United States","","","","","","","","",
"4167","CinnaGen Co.","Private","Iran","","","","","","","","",
"8007","CinRx Pharma","Private","United States","","","","","","","","",
"915","Cipher Pharmaceuticals Inc.","Public","Canada","","","","","","","","",
"4623","Cipla Limited","Public","India","","","","","","","","",
"8603","Circadian Therapeutics, Ltd.","Private","United Kingdom","","","","","","","","",
"3266","Circassia Ltd.","Public","United Kingdom","","","","","","","","",
"8107","Circle Pharma, Inc.","Private","United States","","","","","","","","",
"6249","Cirius Therapeutics, Inc.","Public","United States","","","","","","","","",
"3862","Citius Pharmaceuticals, Inc.","Public","United States","18980630","USD","-3661188","-13787390","","0","0","",
"5195","City of Hope National Medical Center","Private","United States","","","","","","","","",
"8488","Civi Biopharma, Inc.","Private","United States","","","","","","","","",
"3995","CJ CheilJedang Corp.","Public","Korea (South)","","","","","","","","",
"4894","Clanotech AB","Private","Sweden","","","","","","","","",
"2929","Clarus Therapeutics Inc.","Private","United States","","","","","","","","",
"9034","Clear Creek Bio, Inc. ","Private","United States","","","","","","","","",
"4919","Clear Vascular, Inc. ","Private","United States","","","","","","","","",
"4820","Clearside Biomedical, Inc.","Public","United States","22416956","USD","-24179000","-58257000","-77997000","0","345000","55000",
"4713","Cleave Biosciences, Inc.","Private","United States","","","","","","","","",
"8154","Clene Nanomedicine, Inc.","Private","United States","","","","","","","","",
"3816","Clera Inc.","Private","Canada","","","","","","","","",
"920","Cleveland BioLabs, Inc.","Public","United States","15930516","USD","0","-5579729","-5367077","283307","1948362","1772825",
"4567","Clevexel Pharma SAS","Private","France","","","","","","","","",
"4161","Clinigen Group plc","Public","United Kingdom","","","","","","","","",
"5699","CLINO Corporation","Private","Japan","","","","","","","","",
"2880","Clinuvel Pharmaceuticals Ltd.","Public","Australia","","","","","","","","",
"8741","Closter Pharma SAS","Private","Colombia","","","","","","","","",
"8122","Clover Biopharmaceuticals, Inc.","Private","China","","","","","","","","",
"2737","Clovis Oncology, Inc.","Public","United States","313635370","USD","-87145000","-233494000","-293676000","22757000","55511000","82077000",
"8945","CMP Pharma, Inc.","Private","United States","","","","","","","","",
"4509","Cmxtwenty ","Private","United States","","","","","","","","",
"9223","CNS Pharmaceuticals","Private","United States","","","","","","","","",
"3836","co.don AG","Private","Germany","","","","","","","","",
"4871","Cochlear Ltd.","Public","Australia","","","","","","","","",
"9021","Cocoon Biotech, Inc.","Private","United States","","","","","","","","",
"1295","Cocrystal Pharma, Inc.","Public","United States","73311536","USD","-2408000","-8161000","-8389000","0","0","0",
"5285","Co-D Therapeutics, Inc","Private","United States","","","","","","","","",
"3580","Codevax, Inc.","Private","United States","","","","","","","","",
"4981","Codexis, Inc.","Public","United States","693566698","USD","-1797000","-21928000","-8712000","16946000","50024000","66249000",
"8177","Codiak Biosciences","Public","United States","","","","","","","","",
"8916","Coeptis Pharmaceuticals, LLC","Private","United States","","","","","","","","",
"3897","Coeruleus Ltd.","Private","Israel","","","","","","","","",
"2088","Cogentus Pharmaceuticals, Inc.","Private","United States","","","","","","","","",
"4553","Cognition Therapeutics, Inc.","Private","United States","","","","","","","","",
"7466","CohBar, Inc.","Public","United States","63834775","USD","-4367984","-9801661","-13813028","0","0","0",
"3712","Coherus BioSciences, Inc.","Public","United States","1497230205","USD","-56174000","-228738000","-186832000","0","1556000","0",
"4248","Colby Pharmaceutical Company","Private","United States","","","","","","","","",
"2973","Cold Genesys, Inc.","Private","United States","","","","","","","","",
"4633","Cold Spring Harbor Laboratory","Private","United States","","","","","","","","",
"7592","Collaborative Medicinal Development, LLC","Private","United States","","","","","","","","",
"3447","Collegium Pharmaceutical, Inc.","Public","United States","377026479","USD","21375000","-74853000","45933000","70176000","28476000","217780000",
"6954","Columbia University ","Private","United States","","","","","","","","",
"9165","Combioxin SA","Private","Switzerland","","","","","","","","",
"1289","CoMentis, Inc.","Private","United States","","","","","","","","",
"8642","COMPASS Pathways","Private","United Kingdom","","","","","","","","",
"8757","Compass Therapeutics","Private","United States","","","","","","","","",
"8440","Complement Pharma","Private","Netherlands","","","","","","","","",
"5577","Complexa, Inc.","Private","United States","","","","","","","","",
"7757","Complix NV","Private","Belgium","","","","","","","","",
"3500","Compugen, Ltd.","Public","Israel","203120557","USD","0","-35812000","","0","0","",
"2816","Conatus Pharmaceuticals, Inc.","Public","United States","9072411","USD","-4743000","-17510064","-18865000","7666000","35376796","34982000",
"7931","Concentric Analgesics, Inc.","Private","United States","","","","","","","","",
"2728","Concert Pharmaceuticals, Inc.","Public","United States","227499357","USD","-17170000","93499000","-47795000","11000","143891000","10504000",
"4494","ConImm, Inc.","Private","United States","","","","","","","","",
"446","ConjuChem, LLC","Private","United States","","","","","","","","",
"4308","Connexios Life Sciences Pvt. Ltd.","Private","India","","","","","","","","",
"5493","Conrig Pharma ApS","Private","Denmark","","","","","","","","",
"6798","Consilient Health Ltd.","Private","Ireland","","","","","","","","",
"2872","Constant Therapeutics, LLC","Private","United States","","","","","","","","",
"4245","Constellation Pharmaceuticals, Inc.","Public","United States","","","","","","","","",
"8113","Context Therapeutics","Private","United States","","","","","","","","",
"4424","ContraFect Corporation","Public","United States","30175631","USD","-7669570","-25544715","-28829111","0","0","0",
"7356","ContraMed LLC","Private","United States","","","","","","","","",
"9246","Convelo Therapeutics, Inc.","Private","United States","","","","","","","","",
"893","Cook Group, Inc.","Private","United States","","","","","","","","",
"4725","Corbus Pharmaceuticals Holdings, Inc.","Public","United States","303358728","USD","-14765656","-32307164","-49615431","1090878","2440195","2894966",
"720","Corcept Therapeutics Inc.","Public","United States","1448016346","USD","23027000","52975000","86506000","64445000","159201000","237696000",
"2063","Cordex Pharma, Inc.","Public","United States","","USD","-1792048","-3471017","-7645500","0","0","0",
"6784","Corestem Inc.","Public","Korea (South)","","","","","","","","",
"7501","Corino Therapeutics, Inc.","Private","United States","","","","","","","","",
"5268","Corium International, Inc.","Private","United States","","","","","","","","",
"2804","CorMedix Inc.","Public","United States","836164576","USD","-10223396","-32887224","-39205975","372514","329327","495800",
"728","Correvio Pharma Corp.","Public","Canada","","","","","","","","",
"7886","Cortexyme, Inc.","Public","United States","","","","","","","","",
"2659","Cortice Biosciences, Inc.","Private","United States","","","","","","","","",
"6645","Corvidia Therapeutics","Private","United States","","","","","","","","",
"5434","Corvus Pharmaceuticals, Inc.","Public","United States","","","","","","","","",
"5520","Cosmederm Bioscience, Inc.","Private","United States","","","","","","","","",
"2751","Cosmo Pharmaceuticals N.V.","Public","Italy","","","","","","","","",
"3475","Cotinga Pharmaceuticals Inc.","Public","Canada","0","","","","","","","",
"5623","Cour Pharmaceutical Development Company, Inc.","Private","United States","","","","","","","","",
"8484","Covis Pharma B.V.","Private","Switzerland","","","","","","","","",
"3805","Coyote Pharmaceuticals, Inc.","Private","United States","","","","","","","","",
"952","CPEX Pharmaceuticals, Inc.","Private","United States","","","","","","","","",
"7467","Creative Medical Technology Holdings Inc","Public","United States","","","","","","","","",
"8367","Crescendo Biologics Ltd.","Private","United Kingdom","","","","","","","","",
"5754","Crescita Therapeutics, Inc.","Public","Canada","","","","","","","","",
"4774","Crestone, Inc.","Private","United States","","","","","","","","",
"7486","Crinetics Pharmaceuticals, Inc.","Public","United States","","","","","","","","",
"975","Crinos S.p.A.","Private","Italy","","","","","","","","",
"5634","CRISPR Therapeutics AG","Public","United States","","","","","","","","",
"8983","Cristal Therapeutics","Private","Netherlands","","","","","","","","",
"3403","Critical Pharmaceuticals","Private","United Kingdom","","","","","","","","",
"2741","CROMA Pharma GmbH","Private","Austria","","","","","","","","",
"6010","Crossject","Private","France","","","","","","","","",
"3352","CrystalGenomics, Inc.","Public","Korea (South)","","","","","","","","",
"870","CSL Limited","Public","Australia","","","","","","","","",
"6624","CSPC Pharmaceutical Group Co., Ltd.","Public","China","","","","","","","","",
"7384","CStone Pharmaceuticals (Suzhou) Co., Ltd","Public","China","","","","","","","","",
"8313","CT Atlantic AG","Private","Switzerland","","","","","","","","",
"4808","CTD Holdings, Inc.","Public","United States","","","","","","","","",
"85","CTI BioPharma Corporation","Public","United States","39780153","USD","-14848000","-39450000","-47645000","723000","25146000","12275000",
"7333","Cue Biopharma, Inc.","Public","United States","152006158","USD","-12565000","-22814302","-37486000","449000","0","812000",
"9058","Cullinan Oncology, LLC","Private","United States","","","","","","","","",
"3014","Cumberland Pharmaceuticals Inc.","Public","United States","83072783","USD","-1093560","-1433595","-3249799","8492530","41150131","38893147",
