Company ID,Company Name,Symbol,Company Type (Public/Private),Company Group,Country,Market Cap,Currency,Number of Employees Qtr,Number of Employees Ann,Number of Employees TTM
3347,BioArctic Neuroscience AB,BIOAB:SS,Public,Biotech Industry,Sweden,,,,,
3348,"Zhejiang Medicine Co., Ltd.",600216:CH,Public,Other,China,,,,,
3349,Scancell Holdings PLC,SCLP:LN,Public,Biotech Industry,United Kingdom,,,,,
3351,"arGentis Pharmaceuticals, LLC ",,Private,Biotech Industry,United States,,,,,
3352,"CrystalGenomics, Inc.",083790.KS,Public,Biotech Industry,Korea (South),,,,,
3353,"Lantibio, Inc.",,Private,Biotech Industry,United States,,,,,
3354,Vantia Therapeutics,,Private,Other,United Kingdom,,,,,
3355,TRB Chemedica International SA,,Private,Biotech Industry,Switzerland,,,,,
3356,Lupin Limited,LPC:IN,Public,Biotech Industry,India,,,,,
3358,"Kolon TissueGene, Inc.",,Private,Biotech Industry,United States,,,,,
3360,ASLAN Pharmaceuticals Pte Ltd,ASLN,Public,Biotech Industry,Singapore,,,,,
3361,AbGenomics Holding Ltd.,,Private,Biotech Industry,United States,,,,,
3362,Tonix Pharmaceuticals Holding Corp.,TNXP,Public,Biotech Industry,United States,596544,USD,0,14,0
3363,Salvat Biotech,,Private,Biotech Industry,Spain,,,,,
3364,"FemmePharma, Inc.",,Private,Biotech Industry,United States,,,,,
3365,Nordic Group BV,,Private,Biotech Industry,France,,,,,
3366,BrainStorm Cell Therapeutics Inc.,BCLI,Public,Biotech Industry,United States,75374342,USD,0,24,0
3367,"Iovance Biotherapeutics, Inc.",IOVA,Public,Biotech Industry,United States,2414122748,USD,0,63,0
3368,Avraham Pharmaceuticals Ltd.,,Private,Biotech Industry,Israel,,,,,
3369,Lipotek Pty Ltd,,Private,Biotech Industry,Australia,,,,,
3370,ActiveSite Pharmaceuticals,,Private,Biotech Industry,United States,,,,,
3371,Apotex Inc. ,,Private,Other,Canada,,,,,
3375,Avineuro Pharmaceuticals,,Private,Biotech Industry,United States,,,,,
3376,"Cancer Prevention Pharmaceuticals, Inc.",,Private,Biotech Industry,United States,,,,,
3379,"Hanmi Pharmaceutical Co., Ltd.",128940:KS,Public,Biotech Industry,Korea (South),,,,,
3380,Zydus Cadila,CDH:IN,Public,Biotech Industry,India,,,,,
3381,"BioMed Valley Discoveries, Inc.",,Private,Biotech Industry,United States,,,,,
3382,"Sound Pharmaceuticals, Inc.",,Private,Biotech Industry,United States,,,,,
3385,"Ansun BioPharma, Inc.",,Private,Biotech Industry,United States,,,,,
3386,Targovax AS,TRVX:NO,Public,Biotech Industry,Norway,,,,,
3387,"Adastra Pharmaceuticals, Inc.",,Private,Biotech Industry,United States,,,,,
3389,Lincoln Medical Ltd,,Private,Biotech Industry,United Kingdom,,,,,
3392,Rechon Life Science,,Private,Other,Sweden,,,,,
3394,Aphios Corporation,,Private,Biotech Industry,United States,,,,,
3395,Polyphor AG,POLN:SW,Public,Biotech Industry,Switzerland,,,,,
3396,"TaiGen Biotechnology Co., Ltd.",,Private,Biotech Industry,Taiwan,,,,,
3397,"Opiant Pharmaceuticals, Inc. ",OPNT,Public,Biotech Industry,United States,55140713,USD,0,4,0
3398,Biokine Therapeutics Ltd.,,Private,Biotech Industry,Israel,,,,,
3402,"Shiva Biomedical, LLC",,Private,Biotech Industry,United States,,,,,
3403,Critical Pharmaceuticals,,Private,Biotech Industry,United Kingdom,,,,,
3405,"SFJ Pharmaceuticals, Inc.",,Private,Biotech Industry,United States,,,,,
3406,AiCuris GmbH & Co. KG,,Private,Biotech Industry,Germany,,,,,
3408,"Molecular Research Center, Inc.",,Private,Biotech Industry,United States,,,,,
3411,"Panmira Pharmaceuticals, LLC.",,Private,Biotech Industry,United States,,,,,
3412,"FLAP, LLC",,Private,Biotech Industry,United States,,,,,
3413,"Elusys Therapeutics, Inc.",,Private,Biotech Industry,United States,,,,,
3414,Ardelyx Inc.,ARDX,Public,Biotech Industry,United States,218713545,USD,0,75,0
3415,Pharis Biotec GmbH,,Private,Biotech Industry,Germany,,,,,
3416,Alchemia Limited,ACL:AU,Public,Biotech Industry,Australia,,,,,
3417,"XBiotech, Inc.",XBIT,Public,Biotech Industry,United States,294438525,USD,0,51,0
3419,"Nano Terra, Inc. ",,Private,Biotech Industry,United States,,,,,
3425,"Advanced Cancer Therapeutics, Inc.",,Private,Biotech Industry,United States,,,,,
3427,"Cellerant Therapeutics, Inc.",,Private,Biotech Industry,United States,,,,,
3430,"NovaDigm Therapeutics, Inc.",,Private,Biotech Industry,United States,,,,,
3431,BioProjet SCR,,Private,Biotech Industry,France,,,,,
3434,"Theraclone Sciences, Inc.",,Private,Other,United States,,,,,
3435,"Torii Pharmaceutical Co., Ltd.",4551:JP,Public,Biotech Industry,Japan,,,,,
3441,BioLigands ApS,,Private,Biotech Industry,Denmark,,,,,
3442,"Catabasis Pharmaceuticals, Inc.",CATB,Public,Biotech Industry,United States,47453664,USD,0,36,0
3443,"Puma Biotechnology, Inc.",PBYI,Public,Other,United States,419103584,USD,0,318,0
3444,Ultragenyx Pharmaceutical Inc.,RARE,Public,Biotech Industry,United States,2799581911,USD,0,520,0
3445,Zyla Life Sciences,ZCOR,Public,Biotech Industry,United States,,,,,
3446,Biotron Limited,BIT:AU,Public,Biotech Industry,Australia,,,,,
3447,"Collegium Pharmaceutical, Inc.",COLL,Public,Other,United States,377026479,USD,0,250,0
3448,"GlycoMimetics, Inc.",GLYC,Public,Biotech Industry,United States,138039126,USD,0,40,0
3449,"Edgemont Pharmaceuticals, LLC",,Private,Biotech Industry,United States,,,,,
3450,"Epiomed Therapeutics, Inc.",,Private,Biotech Industry,United States,,,,,
3451,Acerus Pharmaceuticals Corporation,ASP:CN,Public,Biotech Industry,Canada,,,,,
3454,TD Vaccines A/S,,Private,Biotech Industry,Denmark,,,,,
3455,Daval International Limited,,Private,Biotech Industry,United Kingdom,,,,,
3456,"miRagen Therapeutics, Inc.",MGEN,Public,Biotech Industry,United States,34848593,USD,0,63,0
3457,Keldmann Healthcare A/S,,Private,Other,Denmark,,,,,
3458,M et P Pharma AG,,Private,Biotech Industry,Switzerland,,,,,
3459,Invita AG,,Private,Biotech Industry,Germany,,,,,
3461,"Vallinex, Inc.",,Private,Biotech Industry,United States,,,,,
3462,"ImQuest Life Sciences, Inc.",,Private,Biotech Industry,United States,,,,,
3464,Midatech Pharma PLC,MTP,Public,Biotech Industry,United Kingdom,40620950,GBP,85,85,
3465,"Aquestive Therapeutics, Inc.",AQST,Public,Biotech Industry,United States,96027412,USD,0,0,0
3466,"Archer Pharmaceuticals, Inc.",,Private,Biotech Industry,United States,,,,,
3469,"Ensysce Biosciences, Inc.",,Private,Biotech Industry,United States,,,,,
3470,"Oncolix, Inc.",ONCX,Public,Other,United States,,,,,
3472,Xention Pharma Limited,,Private,Biotech Industry,United Kingdom,,,,,
3474,"ViroMed Co., Ltd.",084990.KQ,Public,Biotech Industry,Korea (South),,,,,
3475,Cotinga Pharmaceuticals Inc.,COTQF,Public,Biotech Industry,Canada,0,,,,
3476,Innovation Pharmaceuticals Inc.,IPIX,Public,Biotech Industry,United States,21261537,USD,0,8,0
3478,University of Louisville,,Private,Other,United States,,,,,
3479,"New York Blood Center, Inc.",,Private,Biotech Industry,United States,,,,,
3480,Affectis Pharmaceuticals AG,,Private,Biotech Industry,Germany,,,,,
3481,"Sylentis, S.A.",ZEL:SM,Public,Other,Spain,,,,,
3482,Vicore Pharma Holding AB,,Private,Other,Sweden,,,,,
3483,BioDiem Ltd.,BDM:AU,Public,Biotech Industry,Australia,,,,,
3484,Apeiron Biologics AG,,Private,Biotech Industry,Austria,,,,,
3485,"Selecta Biosciences, Inc.",SELB,Public,Biotech Industry,United States,40605923,USD,0,64,0
3486,Altacor Limited,,Private,Biotech Industry,United Kingdom,,,,,
3487,China State Institute of Pharmaceutical Industry (CSIPI),,Private,Biotech Industry,China,,,,,
3489,"Halsa Pharmaceuticals, Inc.",,Private,Other,United States,,,,,
3490,InVasc Therapeutics Inc.,,Private,Biotech Industry,United States,,,,,
3491,"Glycadia, Inc.",,Private,Biotech Industry,United States,,,,,
3492,"NanoViricides, Inc.",NNVC,Public,Biotech Industry,United States,14736949,USD,0,7,0
3493,Hybrigenics SA,ALHYG:FP,Public,Biotech Industry,France,,,,,
3494,Dermipsor Ltd.,,Private,Biotech Industry,Israel,,,,,
3495,"Formula Pharmaceuticals, Inc.",,Private,Biotech Industry,United States,,,,,
3496,"Asklepion Pharmaceuticals, LLC",,Private,Biotech Industry,United States,,,,,
3497,Canada Pension Plan Investment Board ,,Private,Biotech Industry,Canada,,,,,
3498,"Allostera Pharma, Inc.",,Private,Biotech Industry,Canada,,,,,
3499,"Ohara Pharmaceutical Co., Ltd.",,Private,Biotech Industry,Japan,,,,,
3500,"Compugen, Ltd.",CGEN,Public,Biotech Industry,Israel,203120557,USD,101,101,
3501,"Aestus Therapeutics, Inc.",,Private,Other,United States,,,,,
3502,St. Jude Children's Research Hospital,,Private,Biotech Industry,United States,,,,,
3503,University College London,,Private,Biotech Industry,United Kingdom,,,,,
3505,"ImmusanT, Inc.",,Private,Biotech Industry,United States,,,,,
3506,Proreo Pharma Innovation AG ,,Private,Biotech Industry,Switzerland,,,,,
3507,"Beacon Pharmaceuticals, Ltd.",,Private,Biotech Industry,United Kingdom,,,,,
3508,AtheroNova Inc.,AHRO,Public,Biotech Industry,United States,26427,USD,0,3,0
3509,"Neoleukin Therapeutics, Inc.",NLTX,Public,Biotech Industry,United States,86617514,USD,0,51,0
3510,"Deciphera Pharmaceuticals, Inc.",DCPH,Public,Biotech Industry,United States,1358439520,,,,
3511,SYGNIS Pharma AG,LIOK:GR,Public,Biotech Industry,Germany,,,,,
3512,ALS Therapy Development Institute,,Private,Other,United States,,,,,
3513,argenx N.V.,ARGX,Public,Biotech Industry,Netherlands,,,,,
3514,Scil Technology GmbH,,Private,Biotech Industry,Germany,,,,,
3515,"Triact Therapeutics, Inc.",,Private,Biotech Industry,United States,,,,,
3516,Hutchison MediPharma Limited,HCM,Public,Biotech Industry,China,,,,,
3517,S.L.A. Pharma AG,,Private,Biotech Industry,Switzerland,,,,,
3519,Provenance Biopharmaceuticals Corp.,,Private,Biotech Industry,United States,,,,,
3521,"Salient Pharmaceuticals, Inc.",,Private,Biotech Industry,United States,,,,,
3523,Bracco S.p.A.,,Private,Biotech Industry,Italy,,,,,
3524,"Xalud Therapeutics, Inc.",,Private,Other,United States,,,,,
3526,"Immunovative Therapies, Ltd.",,Private,Biotech Industry,Israel,,,,,
3528,"Catalyst Biosciences, Inc.",CBIO,Public,Biotech Industry,United States,81329984,USD,0,13,0
3529,Ensemble Therapeutics,,Private,Biotech Industry,United States,,,,,
3530,"Stromacel, Inc.",PROT,Public,Biotech Industry,United States,55373,USD,0,0,0
3532,Il-Yang Pharmaceutical Co.,007575:KS,Public,Biotech Industry,Korea (South),,,,,
3533,"Sorrento Therapeutics, Inc.",SRNE,Public,Biotech Industry,United States,256774280,USD,0,162,0
3534,e-Therapeutics plc,ETX:LN,Public,Biotech Industry,United Kingdom,,,,,
3536,"Aerpio Therapeutics, Inc.",ARPO,Public,Biotech Industry,United States,,,,,
3537,"Virobay, Inc.",,Private,Biotech Industry,United States,,,,,
3538,Hydra Biosciences,,Private,Biotech Industry,United States,,,,,
3539,Vero Biotech,,Private,Biotech Industry,United States,,,,,
3540,"Itero Biopharmaceuticals, Inc.",,Private,Biotech Industry,United States,,,,,
3541,Dynamix Pharmaceuticals,,Private,Biotech Industry,Israel,,,,,
3543,"Adimab, LLC",,Private,Biotech Industry,United States,,,,,
3544,MGB Biopharma Limited,,Private,Biotech Industry,United Kingdom,,,,,
3545,APR Applied Pharma Research SA,,Private,Biotech Industry,Switzerland,,,,,
3546,Tesa SE,,Private,Biotech Industry,Germany,,,,,
3547,"Verastem, Inc.",VSTM,Public,Biotech Industry,United States,99549225,USD,0,69,0
3549,InflaRx N.V.,IFRX,Public,Biotech Industry,Germany,,,,,
3550,"Amarantus BioScience Holdings, Inc.",AMBS,Public,Biotech Industry,United States,1228896,USD,0,12,0
3552,Genoscience Pharma,,Private,Biotech Industry,France,,,,,
3553,"Caladrius Biosciences, Inc.",CLBS,Public,Biotech Industry,United States,24604957,USD,0,22,0
3555,Roswell Park Cancer Institute,,Private,Other,United States,,,,,
3556,"OncBioMune Pharmaceuticals, Inc.",OTCQB:OBMP,Public,Biotech Industry,United States,,,,,
3558,"MultiGene Vascular Systems, Inc.",,Private,Biotech Industry,Israel,,,,,
3559,NoNO Inc.,,Private,Biotech Industry,Canada,,,,,
3560,"NeuroGenomeX, Inc.",,Private,Biotech Industry,United States,,,,,
3561,"Xeris Pharmaceuticals, Inc.",XERS,Public,Biotech Industry,United States,,,,,
3562,"Asklepios BioPharmaceutical, Inc.",,Private,Biotech Industry,United States,,,,,
3563,Immunocore Ltd.,,Private,Biotech Industry,United Kingdom,,,,,
3564,"Neurelis, Inc.",,Private,Other,United States,,,,,
3565,"Altheos, Inc.",,Private,Biotech Industry,United States,,,,,
3566,"Mobius Therapeutics, LLC",,Private,Biotech Industry,United States,,,,,
3567,Cellona Therapeutics,,Private,Biotech Industry,United States,,,,,
3568,Da Volterra,,Private,Biotech Industry,France,,,,,
3571,Invivis Pharmaceuticals,,Private,Biotech Industry,United States,,,,,
3572,"VistaGen Therapeutics, Inc.",VTGN,Public,Biotech Industry,United States,18323756,USD,0,9,0
3573,Kirax Corporation,,Private,Biotech Industry,United States,,,,,
3574,InnaVirVax SA,,Private,Biotech Industry,France,,,,,
3577,BiondVax Pharmaceuticals,BVXV,Public,Biotech Industry,Israel,37579067,ILS,14,14,
3578,"Shin Poong Pharmaceutical Co., Ltd.",019170:KS,Public,Other,Korea (South),,,,,
3579,"Retrophin, Inc.",RTRX,Public,Biotech Industry,United States,539106249,USD,0,173,0
3580,"Codevax, Inc.",,Private,Biotech Industry,United States,,,,,
3581,"PhaseBio Pharmaceuticals, Inc.",PHAS,Public,Biotech Industry,United States,184961976,,,,
3582,"Anaeropharma Science, Inc.",,Private,Biotech Industry,Japan,,,,,
3583,NephroGenex,NRX,Public,Biotech Industry,United States,,USD,5,5,
3584,BioStratum Incorporated,,Private,Biotech Industry,United States,,,,,
3585,"Satori Pharmaceuticals, Inc.",,Private,Biotech Industry,United States,,,,,
3586,PhytoHealth Corporation,4108:TT,Public,Biotech Industry,Taiwan,,,,,
3587,GenKyoTex S.A.,GKTX:FP,Public,Biotech Industry,Switzerland,,,,,
3588,"Ventrix, Inc.",,Private,Biotech Industry,United States,,,,,
3589,Laboratorios Sophia SA,,Private,Biotech Industry,Mexico,,,,,
3590,"Harbin Gloria Pharmaceuticals Co., Ltd.",002437:CH,Public,Other,China,,,,,
3592,Sirona Biochem Corp.,SRBCF,Public,Biotech Industry,Canada,,,,,
3593,"Armata Pharmaceuticals, Inc.",ARMP,Public,Biotech Industry,United States,,,,,
3594,Proacta Inc.,,Private,Biotech Industry,United States,,,,,
3595,Aker ASA,AKER:NO,Public,Biotech Industry,Norway,,,,,
3597,"Celltrion, Inc.",,Private,Biotech Industry,Korea (South),,,,,
3598,Shield Therapeutics plc,LSE:STX,Public,Biotech Industry,United Kingdom,,,,,
3599,AOP Orphan Pharmaceuticals AG,,Private,Biotech Industry,Austria,,,,,
3600,PharmaEssentia Corporation,,Private,Biotech Industry,Taiwan,,,,,
3602,"Gradalis, Inc.",,Private,Biotech Industry,United States,,,,,
3603,Applied Genetic Technologies Corporation,AGTC,Public,Biotech Industry,United States,52225899,USD,0,78,0
3604,"Intrepid Therapeutics, Inc.",,Private,Biotech Industry,United States,,,,,
3605,Sihuan Pharmaceutical Holdings Group Ltd.,460:HK,Public,Other,China,,,,,
3608,Stempeutics Research Pvt. Ltd.,,Private,Biotech Industry,India,,,,,
3609,Cancer Research UK,,Private,Biotech Industry,United Kingdom,,,,,
3610,Drugs for Neglected Diseases initiative,,Private,Other,Switzerland,,,,,
3611,"Reviva Pharmaceuticals, Inc.",,Private,Biotech Industry,United States,,,,,
3612,Vansen Pharma Inc.,VNSN,Public,Biotech Industry,Canada,2574000,USD,0,0,0
3613,"Diffusion Pharmaceuticals, Inc.",DFFN,Public,Pharmaceutical Industry,United States,,,,,
3616,Hemoglobin Oxygen Therapeutics LLC,,Private,Biotech Industry,United States,,,,,
3620,Lee's Pharmaceutical Holdings Limited,950:HK,Public,Other,Hong Kong,,,,,
3621,Korea Advanced Institute of Science and Technology,,Private,Biotech Industry,Korea (South),,,,,
3622,GenExel Inc,,Private,Biotech Industry,Korea (South),,,,,
3623,"Phage Pharmaceuticals, Inc.",,Private,Other,United States,,,,,
3624,Takata Seiyaku Co. Ltd.,,Private,Biotech Industry,Japan,,,,,
3625,"ID Pharma Co., Ltd.",,Private,Biotech Industry,Japan,,,,,
3626,"Nautilus Neurosciences, Inc.",,Private,Biotech Industry,United States,,,,,
3628,Population Council,,Private,Other,United States,,,,,
3629,"iBio, Inc.",IBIO,Public,Biotech Industry,United States,13791226,USD,0,54,0
3630,Immodulon Therapeutics Ltd.,,Private,Biotech Industry,United Kingdom,,,,,
3631,"Akrimax Pharmaceuticals, LLC",,Private,Other,United States,,,,,
3633,FBM Industria Farmaceutica,,Private,Biotech Industry,Brazil,,,,,
3634,Global Harvest Pharma,,Private,Other,United States,,,,,
3635,"China Biologic Products Holdings, Inc.",CBPO,Public,Other,China,2702094760,USD,1912,1912,
3636,"Luye Pharma Group, Ltd.",LUYE:SP,Public,Biotech Industry,China,,,,,
3637,NeuroVive Pharmaceutical AB,NVP:SS,Public,Other,Sweden,,,,,
3638,"Cellonis Biotechnologies Co., Ltd.",,Private,Biotech Industry,China,,,,,
3639,Promethera Biosciences,,Private,Biotech Industry,Belgium,,,,,
3640,"Inspyr Therapeutics, Inc.",NSPXD,Public,Biotech Industry,United States,36399,USD,0,4,0
3641,Biofrontera AG,BFRA,Public,Biotech Industry,Germany,,,,,
3642,"Islet Sciences, Inc.",ISLT,Public,Biotech Industry,United States,,USD,0,3,0
3643,Bessor Pharma LLC,,Private,Biotech Industry,United States,,,,,
3644,"AlloCure, Inc.",,Private,Other,United States,,,,,
3645,"Piramal Healthcare, Ltd.",PIHC:IN,Public,Biotech Industry,India,,,,,
3646,"GNI Group, Ltd.",2160:JP,Public,Biotech Industry,Japan,,,,,
3647,Adamed Group,,Private,Biotech Industry,Poland,,,,,
3649,Ventria Bioscience,,Private,Biotech Industry,United States,,,,,
3650,Cerecor Inc.,CERC,Public,Biotech Industry,United States,130987430,USD,0,38,0
3651,"Fells Laboratories, LLC",,Private,Biotech Industry,United States,,,,,
3652,"ARMGO Pharma, Inc.",,Private,Biotech Industry,United States,,,,,
3653,"Mercury Therapeutics, Inc.",,Private,Biotech Industry,United States,,,,,
3654,Betagenon AB,,Private,Biotech Industry,Sweden,,,,,
3655,Sunshine Biopharma Inc.,SBFM,Public,Biotech Industry,Canada,,USD,0,12,0
3656,"Boston Therapeutics, Inc.",BTHE,Public,Biotech Industry,United States,1762101,USD,0,0,0
3657,RedHill Biopharma Ltd.,RDHL,Public,Biotech Industry,Israel,154441566,USD,74,74,
3658,"Gene Techno Science Co., Ltd.",4584:JP,Public,Biotech Industry,Japan,,,,,
3659,"Fuji Pharma Co., Ltd.",4554:JP,Public,Biotech Industry,Japan,,,,,
3660,Xigen SA,,Private,Other,Switzerland,,,,,
3661,Auris Medical Holding AG,EARS,Public,Biotech Industry,Bermuda,131093241,CHF,21,21,
3662,Moberg Pharma AB,MOB:SS,Public,Biotech Industry,Sweden,,,,,
3663,"Rhythm Pharmaceuticals, Inc.",RYTM,Public,Biotech Industry,United States,,,,,
3664,"HanAll Biopharma Co., Ltd.",,Private,Other,Korea (South),,,,,
3665,Akinion Pharmaceuticals AB ,,Private,Other,Sweden,,,,,
3666,"Changchun Huayang High-tech Co., Ltd",,Private,Biotech Industry,China,,,,,
3668,Quantum Genomics Corp.,MLQGC:FP,Public,Biotech Industry,France,,,,,
3669,Starpharma Holdings Limited,SPL:AU,Public,Biotech Industry,Australia,0,,,,
3670,"Marker Therapeutics, Inc.",MRKR,Public,Biotech Industry,United States,228214595,USD,0,7,0
3671,Viscogel AB,,Private,Other,Sweden,,,,,
3674,Soricimed Biopharma Inc.,,Private,Other,Canada,,,,,
3675,"Melior Pharmaceuticals, Inc.",,Private,Biotech Industry,United States,,,,,
3677,Signum Dermalogix ,,Private,Biotech Industry,United States,,,,,
3678,"Brickell Biotech, Inc.",,Private,Biotech Industry,United States,,,,,
3679,Chong Kun Dang Pharmaceutical Corp.,001630:KS,Public,Biotech Industry,Korea (South),,,,,
3680,Synairgen plc,SNG:LN,Public,Other,United Kingdom,,,,,
3681,Rentschler Biopharma SE ,,Private,Other,Germany,,,,,
3683,"Allegro Ophthalmics, LLC.",,Private,Other,United States,,,,,
3684,International Stem Cell Corporation,ISCO,Public,Biotech Industry,United States,4469140,USD,0,39,0
3685,"Aevi Genomic Medicine, Inc.",GNMX,Public,Biotech Industry,United States,11658038,USD,0,17,0
3686,"Sesen Bio, Inc.",SESN,Public,Other,United States,,,,,
3687,Prometic Life Sciences Inc.,PLI:CN,Public,Biotech Industry,Canada,,,,,
3689,"Allist Pharmaceuticals, Inc.",,Private,Biotech Industry,China,,,,,
3691,Genelux Corporation,,Private,Biotech Industry,United States,,,,,
3693,"D. Western Therapeutics Institute, Inc.",4576:JP,Public,Biotech Industry,Japan,,,,,
